time (s) 	 Output Voltage(v) 	 Input Voltage(v)
2.47000000 	 7.74629912 	 2.54691165 
2.47500000 	 7.76122870 	 2.55177999 
2.48000000 	 7.77713195 	 2.55697289 
2.48500000 	 7.79076330 	 2.56216578 
2.49000000 	 7.80731566 	 2.56703413 
2.49500000 	 7.82256979 	 2.57287613 
2.50000000 	 7.83717481 	 2.57806903 
2.50500000 	 7.85145527 	 2.58099003 
2.51000000 	 7.86768308 	 2.58715660 
2.51500000 	 7.88488454 	 2.59202494 
2.52000000 	 7.89916501 	 2.59754239 
2.52500000 	 7.91344547 	 2.60241073 
2.53000000 	 7.92869961 	 2.60760363 
2.53500000 	 7.94395374 	 2.61182286 
2.54000000 	 7.95823421 	 2.61734031 
2.54500000 	 7.97511112 	 2.62253321 
2.55000000 	 7.98874247 	 2.62740155 
2.55500000 	 8.00399661 	 2.63194533 
2.56000000 	 8.01957529 	 2.63713823 
2.56500000 	 8.03580310 	 2.64265568 
2.57000000 	 8.04975900 	 2.64687491 
2.57500000 	 8.06566225 	 2.65239236 
2.58000000 	 8.08091638 	 2.65661159 
2.58500000 	 8.09519685 	 2.66212904 
2.59000000 	 8.11174920 	 2.66732194 
2.59500000 	 8.12732789 	 2.67316394 
2.60000000 	 8.14225747 	 2.67770773 
2.60500000 	 8.15588882 	 2.68257607 
2.61000000 	 8.17081840 	 2.68744441 
2.61500000 	 8.18801987 	 2.69166364 
2.62000000 	 8.20359856 	 2.69718109 
2.62500000 	 8.21722991 	 2.70172487 
2.63000000 	 8.23151038 	 2.70789144 
2.63500000 	 8.24708907 	 2.71243522 
2.64000000 	 8.26364142 	 2.71795268 
2.64500000 	 8.27597455 	 2.72119824 
2.65000000 	 8.29285146 	 2.72801391 
2.65500000 	 8.30680737 	 2.73320681 
2.66000000 	 8.32368429 	 2.73742604 
2.66500000 	 8.33926298 	 2.74326805 
2.67000000 	 8.35451711 	 2.74716272 
2.67500000 	 8.36847302 	 2.75268017 
2.68000000 	 8.38470082 	 2.75722395 
2.68500000 	 8.40027951 	 2.76274141 
2.69000000 	 8.41358630 	 2.76696063 
2.69500000 	 8.43046322 	 2.77247809 
2.70000000 	 8.44377001 	 2.77734643 
2.70500000 	 8.46129604 	 2.78253932 
2.71000000 	 8.47525195 	 2.78708311 
2.71500000 	 8.49083064 	 2.79292512 
2.72000000 	 8.50576021 	 2.79681979 
2.72500000 	 8.52166346 	 2.80233724 
2.73000000 	 8.53626848 	 2.80753014 
2.73500000 	 8.55152261 	 2.81239848 
2.74000000 	 8.56677675 	 2.81824049 
2.74500000 	 8.58203088 	 2.82278427 
2.75000000 	 8.59696046 	 2.82765261 
2.75500000 	 8.61253915 	 2.83252095 
2.76000000 	 8.62941606 	 2.83674018 
2.76500000 	 8.64239830 	 2.84258219 
2.77000000 	 8.65830155 	 2.84745053 
2.77500000 	 8.67258201 	 2.85329254 
2.78000000 	 8.68880981 	 2.85686265 
2.78500000 	 8.70341483 	 2.86270466 
2.79000000 	 8.71899352 	 2.86627478 
2.79500000 	 8.73489677 	 2.87244134 
2.80000000 	 8.74917723 	 2.87730968 
2.80500000 	 8.76410681 	 2.88282713 
2.81000000 	 8.77968550 	 2.88704636 
2.81500000 	 8.79558874 	 2.89159015 
2.82000000 	 8.80954465 	 2.89775671 
2.82500000 	 8.82512334 	 2.90230050 
2.83000000 	 8.84102659 	 2.90781795 
2.83500000 	 8.85725439 	 2.91138806 
2.84000000 	 8.87153485 	 2.91787919 
2.84500000 	 8.88776265 	 2.92242297 
2.85000000 	 8.90204312 	 2.92696675 
2.85500000 	 8.91697269 	 2.93248421 
2.86000000 	 8.93190227 	 2.93702799 
2.86500000 	 8.94748096 	 2.94254544 
2.87000000 	 8.96208598 	 2.94741378 
2.87500000 	 8.97831378 	 2.95195757 
2.88000000 	 8.99226969 	 2.95650135 
2.88500000 	 9.00784838 	 2.96234336 
2.89000000 	 9.02407618 	 2.96753626 
2.89500000 	 9.03770753 	 2.97272915 
2.90000000 	 9.05263711 	 2.97727294 
2.90500000 	 9.06854036 	 2.98246583 
2.91000000 	 9.08411905 	 2.98636051 
2.91500000 	 9.09839951 	 2.99220251 
2.92000000 	 9.11430276 	 2.99771997 
2.92500000 	 9.13117967 	 3.00193919 
2.93000000 	 9.14546013 	 3.00778120 
2.93500000 	 9.16006516 	 3.01135132 
2.94000000 	 9.17531929 	 3.01784244 
2.94500000 	 9.19024887 	 3.02141256 
2.95000000 	 9.20582755 	 3.02790368 
2.95500000 	 9.21978346 	 3.03244746 
2.96000000 	 9.23471304 	 3.03731580 
2.96500000 	 9.25126540 	 3.04283325 
2.97000000 	 9.26392308 	 3.04802615 
2.97500000 	 9.28144911 	 3.05224538 
2.98000000 	 9.29702780 	 3.05743827 
2.98500000 	 9.31163282 	 3.06198206 
2.99000000 	 9.32721151 	 3.06652584 
2.99500000 	 9.34246564 	 3.07269241 
3.00000000 	 9.35739522 	 3.07788530 
