times (s) 	 Angular position (degrees) 	 Accerleration (m/s^{2}) 
7.621000 	 27.539628 	 -9.571060 
7.622000 	 27.371287 	 -9.689178 
7.623000 	 27.118776 	 -9.571060 
7.624000 	 27.034606 	 -9.630119 
7.625000 	 26.950435 	 -9.807296 
7.626000 	 26.782094 	 -9.866355 
7.627000 	 26.613754 	 -9.807296 
7.628000 	 26.529583 	 -9.748237 
7.629000 	 26.361243 	 -9.689178 
7.630000 	 26.192902 	 -9.807296 
7.631000 	 26.108731 	 -9.925414 
7.632000 	 25.940391 	 -9.984473 
7.633000 	 25.772050 	 -9.925414 
7.634000 	 25.603709 	 -9.925414 
7.635000 	 25.603709 	 -9.925414 
7.636000 	 25.351198 	 -9.925414 
7.637000 	 25.182857 	 -10.043533 
7.638000 	 25.014517 	 -10.220710 
7.639000 	 24.846176 	 -10.102592 
7.640000 	 24.846176 	 -9.925414 
7.641000 	 24.677835 	 -10.161651 
7.642000 	 24.593665 	 -10.279769 
7.643000 	 24.509494 	 -10.338828 
7.644000 	 24.425324 	 -10.397887 
7.645000 	 24.256983 	 -10.338828 
7.646000 	 24.088642 	 -10.397887 
7.647000 	 24.004472 	 -10.456946 
7.648000 	 23.751961 	 -10.575064 
7.649000 	 23.667791 	 -10.575064 
7.650000 	 23.415279 	 -10.516005 
7.651000 	 23.246939 	 -10.456946 
7.652000 	 23.078598 	 -10.575064 
7.653000 	 22.910257 	 -10.516005 
7.654000 	 22.657746 	 -10.516005 
7.655000 	 22.405235 	 -10.575064 
7.656000 	 22.321065 	 -10.634123 
7.657000 	 22.152724 	 -10.634123 
7.658000 	 22.068553 	 -10.752241 
7.659000 	 21.900213 	 -10.752241 
7.660000 	 21.816042 	 -10.988477 
7.661000 	 21.731872 	 -10.929418 
7.662000 	 21.563531 	 -10.870359 
7.663000 	 21.395190 	 -10.870359 
7.664000 	 21.226850 	 -10.929418 
7.665000 	 20.974338 	 -11.106596 
7.666000 	 20.805998 	 -10.929418 
7.667000 	 20.637657 	 -11.047537 
7.668000 	 20.469316 	 -10.988477 
7.669000 	 20.216805 	 -10.988477 
7.670000 	 20.132635 	 -10.988477 
7.671000 	 19.964294 	 -11.224714 
7.672000 	 19.795953 	 -11.047537 
7.673000 	 19.543442 	 -11.283773 
7.674000 	 19.375101 	 -11.165655 
7.675000 	 19.206761 	 -11.342832 
7.676000 	 19.038420 	 -11.283773 
7.677000 	 18.954249 	 -11.460950 
7.678000 	 18.785909 	 -11.460950 
7.679000 	 18.533398 	 -11.401891 
7.680000 	 18.365057 	 -11.460950 
7.681000 	 18.196716 	 -11.520009 
7.682000 	 17.944205 	 -11.520009 
7.683000 	 17.775864 	 -11.638127 
7.684000 	 17.607523 	 -11.520009 
7.685000 	 17.439183 	 -11.638127 
7.686000 	 17.270842 	 -11.638127 
7.687000 	 17.102501 	 -11.638127 
7.688000 	 16.849990 	 -11.520009 
7.689000 	 16.765820 	 -11.638127 
7.690000 	 16.597479 	 -11.756245 
7.691000 	 16.513309 	 -11.815304 
7.692000 	 16.176627 	 -11.874363 
7.693000 	 15.839945 	 -11.874363 
7.694000 	 15.671605 	 -11.815304 
7.695000 	 15.587434 	 -11.874363 
7.696000 	 15.334923 	 -12.051541 
7.697000 	 15.082412 	 -11.874363 
7.698000 	 14.829901 	 -11.874363 
7.699000 	 14.661560 	 -11.992481 
7.700000 	 14.493219 	 -11.992481 
7.701000 	 14.409049 	 -11.992481 
7.702000 	 14.156538 	 -12.051541 
7.703000 	 13.988197 	 -12.051541 
7.704000 	 13.819856 	 -12.110600 
7.705000 	 13.651516 	 -12.169659 
7.706000 	 13.483175 	 -12.051541 
7.707000 	 13.314834 	 -11.992481 
7.708000 	 13.062323 	 -12.110600 
7.709000 	 12.893982 	 -12.110600 
7.710000 	 12.641471 	 -12.346836 
7.711000 	 12.388960 	 -12.287777 
7.712000 	 12.220619 	 -12.287777 
7.713000 	 11.968108 	 -12.287777 
7.714000 	 11.715597 	 -12.405895 
7.715000 	 11.547256 	 -12.287777 
7.716000 	 11.294745 	 -12.346836 
7.717000 	 11.126404 	 -12.464954 
7.718000 	 10.958064 	 -12.169659 
7.719000 	 10.789723 	 -12.346836 
7.720000 	 10.537212 	 -12.405895 
7.721000 	 10.284701 	 -12.287777 
7.722000 	 10.116360 	 -12.405895 
7.723000 	 9.948019 	 -12.524013 
7.724000 	 9.779678 	 -12.346836 
7.725000 	 9.527167 	 -12.464954 
7.726000 	 9.274656 	 -12.583072 
7.727000 	 9.022145 	 -12.642131 
7.728000 	 8.769634 	 -12.701190 
7.729000 	 8.601293 	 -12.642131 
7.730000 	 8.348782 	 -12.642131 
7.731000 	 8.096271 	 -12.760249 
7.732000 	 7.927930 	 -12.760249 
7.733000 	 7.759589 	 -12.701190 
7.734000 	 7.591249 	 -12.642131 
7.735000 	 7.338737 	 -12.701190 
7.736000 	 7.002056 	 -12.642131 
7.737000 	 6.833715 	 -12.583072 
7.738000 	 6.749545 	 -12.642131 
7.739000 	 6.581204 	 -12.524013 
7.740000 	 6.328693 	 -12.642131 
7.741000 	 6.076182 	 -12.760249 
7.742000 	 5.907841 	 -12.701190 
7.743000 	 5.655330 	 -12.878367 
7.744000 	 5.486989 	 -12.819308 
7.745000 	 5.234478 	 -12.760249 
7.746000 	 4.981967 	 -12.819308 
7.747000 	 4.813626 	 -12.878367 
7.748000 	 4.561115 	 -12.819308 
7.749000 	 4.308604 	 -12.819308 
7.750000 	 4.056093 	 -12.819308 
7.751000 	 3.887752 	 -12.878367 
7.752000 	 3.635241 	 -12.760249 
7.753000 	 3.382730 	 -12.937426 
7.754000 	 3.214389 	 -12.937426 
7.755000 	 3.046048 	 -12.701190 
7.756000 	 2.793537 	 -12.878367 
7.757000 	 2.625196 	 -12.760249 
7.758000 	 2.372685 	 -12.819308 
7.759000 	 2.204344 	 -12.819308 
7.760000 	 1.951833 	 -12.937426 
7.761000 	 1.783493 	 -12.937426 
7.762000 	 1.446811 	 -12.937426 
7.763000 	 1.110130 	 -12.996486 
7.764000 	 0.857618 	 -12.937426 
7.765000 	 0.605107 	 -13.055545 
7.766000 	 0.520937 	 -12.996486 
7.767000 	 0.352596 	 -12.878367 
7.768000 	 0.268426 	 -12.701190 
7.769000 	 0.015915 	 -12.878367 
7.770000 	 -0.404937 	 -12.819308 
7.771000 	 -0.573278 	 -12.701190 
7.772000 	 -0.741619 	 -12.819308 
7.773000 	 -0.909959 	 -12.819308 
7.774000 	 -1.162471 	 -12.819308 
7.775000 	 -1.499152 	 -12.878367 
7.776000 	 -1.667493 	 -12.878367 
7.777000 	 -1.835834 	 -13.055545 
7.778000 	 -2.088345 	 -12.996486 
7.779000 	 -2.340856 	 -12.878367 
7.780000 	 -2.509197 	 -12.878367 
7.781000 	 -2.677537 	 -12.996486 
7.782000 	 -2.845878 	 -12.937426 
7.783000 	 -3.098389 	 -12.878367 
7.784000 	 -3.266730 	 -12.760249 
7.785000 	 -3.519241 	 -12.642131 
7.786000 	 -3.771752 	 -12.701190 
7.787000 	 -3.940093 	 -12.701190 
7.788000 	 -4.192604 	 -12.701190 
7.789000 	 -4.529286 	 -12.701190 
7.790000 	 -4.781797 	 -12.701190 
7.791000 	 -4.865967 	 -12.760249 
7.792000 	 -5.118478 	 -12.878367 
7.793000 	 -5.202649 	 -12.937426 
7.794000 	 -5.455160 	 -12.819308 
7.795000 	 -5.623501 	 -12.642131 
7.796000 	 -5.791841 	 -12.760249 
7.797000 	 -6.044352 	 -12.760249 
7.798000 	 -6.212693 	 -12.760249 
7.799000 	 -6.549375 	 -12.760249 
7.800000 	 -6.801886 	 -12.524013 
7.801000 	 -6.886056 	 -12.583072 
7.802000 	 -7.138567 	 -12.524013 
7.803000 	 -7.391078 	 -12.642131 
7.804000 	 -7.727760 	 -12.642131 
7.805000 	 -7.896101 	 -12.464954 
7.806000 	 -7.980271 	 -12.464954 
7.807000 	 -8.148612 	 -12.405895 
7.808000 	 -8.316953 	 -12.583072 
7.809000 	 -8.569464 	 -12.464954 
7.810000 	 -8.821975 	 -12.524013 
7.811000 	 -9.074486 	 -12.524013 
7.812000 	 -9.326997 	 -12.405895 
7.813000 	 -9.495338 	 -12.464954 
7.814000 	 -9.832019 	 -12.524013 
7.815000 	 -10.000360 	 -12.524013 
7.816000 	 -10.168701 	 -12.405895 
7.817000 	 -10.337042 	 -12.524013 
7.818000 	 -10.505382 	 -12.346836 
7.819000 	 -10.673723 	 -12.228718 
7.820000 	 -11.010405 	 -12.287777 
7.821000 	 -11.178745 	 -12.346836 
7.822000 	 -11.262916 	 -12.287777 
7.823000 	 -11.431257 	 -12.051541 
7.824000 	 -11.515427 	 -12.051541 
7.825000 	 -11.683768 	 -12.110600 
7.826000 	 -12.188790 	 -12.287777 
7.827000 	 -12.357131 	 -12.169659 
7.828000 	 -12.525471 	 -12.169659 
7.829000 	 -12.777983 	 -12.169659 
7.830000 	 -12.946323 	 -11.992481 
7.831000 	 -13.198834 	 -12.110600 
7.832000 	 -13.367175 	 -12.051541 
7.833000 	 -13.451346 	 -12.051541 
7.834000 	 -13.619686 	 -11.933422 
7.835000 	 -13.872197 	 -11.874363 
7.836000 	 -14.040538 	 -11.933422 
7.837000 	 -14.208879 	 -11.874363 
7.838000 	 -14.377220 	 -11.874363 
7.839000 	 -14.545561 	 -11.815304 
7.840000 	 -14.713901 	 -11.756245 
7.841000 	 -14.882242 	 -11.815304 
7.842000 	 -15.134753 	 -11.756245 
7.843000 	 -15.471435 	 -11.874363 
7.844000 	 -15.639775 	 -11.756245 
7.845000 	 -15.892287 	 -11.638127 
7.846000 	 -16.060627 	 -11.520009 
7.847000 	 -16.228968 	 -11.638127 
7.848000 	 -16.313138 	 -11.697186 
7.849000 	 -16.313138 	 -11.520009 
7.850000 	 -16.481479 	 -11.460950 
7.851000 	 -16.649820 	 -11.579068 
7.852000 	 -16.733990 	 -11.460950 
7.853000 	 -16.986501 	 -11.401891 
7.854000 	 -17.154842 	 -11.342832 
7.855000 	 -17.407353 	 -11.342832 
7.856000 	 -17.744035 	 -11.283773 
7.857000 	 -17.996546 	 -11.165655 
7.858000 	 -18.249057 	 -11.283773 
7.859000 	 -18.417398 	 -11.224714 
7.860000 	 -18.585739 	 -11.283773 
7.861000 	 -18.754079 	 -11.283773 
7.862000 	 -18.838250 	 -11.342832 
7.863000 	 -19.090761 	 -11.342832 
7.864000 	 -19.174931 	 -11.165655 
7.865000 	 -19.259102 	 -11.165655 
7.866000 	 -19.511613 	 -11.106596 
7.867000 	 -19.679953 	 -10.988477 
7.868000 	 -19.764124 	 -10.929418 
7.869000 	 -19.932465 	 -10.811300 
7.870000 	 -20.100805 	 -10.870359 
7.871000 	 -20.269146 	 -10.693182 
7.872000 	 -20.437487 	 -10.752241 
7.873000 	 -20.689998 	 -10.752241 
7.874000 	 -20.774168 	 -10.575064 
7.875000 	 -20.942509 	 -10.693182 
7.876000 	 -21.195020 	 -10.752241 
7.877000 	 -21.279191 	 -10.752241 
7.878000 	 -21.447531 	 -10.752241 
7.879000 	 -21.615872 	 -10.752241 
7.880000 	 -21.700043 	 -10.870359 
7.881000 	 -21.868383 	 -10.870359 
7.882000 	 -22.036724 	 -10.693182 
7.883000 	 -22.289235 	 -10.397887 
7.884000 	 -22.457576 	 -10.397887 
7.885000 	 -22.541746 	 -10.338828 
7.886000 	 -22.710087 	 -10.456946 
7.887000 	 -22.878428 	 -10.516005 
7.888000 	 -22.878428 	 -10.338828 
7.889000 	 -22.962598 	 -10.397887 
7.890000 	 -23.130939 	 -10.279769 
7.891000 	 -23.215109 	 -10.220710 
7.892000 	 -23.383450 	 -10.279769 
7.893000 	 -23.551791 	 -10.338828 
7.894000 	 -23.720132 	 -10.161651 
7.895000 	 -23.804302 	 -10.161651 
7.896000 	 -23.972643 	 -10.102592 
7.897000 	 -24.140983 	 -10.161651 
7.898000 	 -24.309324 	 -10.161651 
7.899000 	 -24.393495 	 -10.043533 
7.900000 	 -24.477665 	 -10.043533 
7.901000 	 -24.646006 	 -9.925414 
7.902000 	 -24.730176 	 -9.984473 
7.903000 	 -24.898517 	 -9.984473 
7.904000 	 -24.982687 	 -9.807296 
7.905000 	 -25.151028 	 -9.866355 
7.906000 	 -25.235198 	 -9.748237 
7.907000 	 -25.403539 	 -9.807296 
7.908000 	 -25.571880 	 -9.866355 
7.909000 	 -25.656050 	 -9.807296 
7.910000 	 -25.824391 	 -9.925414 
7.911000 	 -25.992732 	 -9.866355 
7.912000 	 -26.076902 	 -9.748237 
7.913000 	 -26.161073 	 -9.807296 
7.914000 	 -26.245243 	 -9.866355 
7.915000 	 -26.329413 	 -9.571060 
7.916000 	 -26.413584 	 -9.689178 
7.917000 	 -26.581924 	 -9.571060 
7.918000 	 -26.581924 	 -9.452942 
7.919000 	 -26.750265 	 -9.512001 
7.920000 	 -26.834436 	 -9.512001 
7.921000 	 -26.918606 	 -9.393883 
7.922000 	 -27.002776 	 -9.334824 
7.923000 	 -27.171117 	 -9.334824 
7.924000 	 -27.255287 	 -9.334824 
7.925000 	 -27.339458 	 -9.275765 
7.926000 	 -27.591969 	 -9.452942 
7.927000 	 -27.676139 	 -9.512001 
7.928000 	 -27.676139 	 -9.393883 
7.929000 	 -27.760310 	 -9.393883 
7.930000 	 -27.844480 	 -9.334824 
7.931000 	 -27.844480 	 -9.334824 
7.932000 	 -27.928650 	 -9.334824 
7.933000 	 -28.012821 	 -9.098588 
7.934000 	 -28.012821 	 -9.098588 
7.935000 	 -28.265332 	 -9.039528 
7.936000 	 -28.265332 	 -9.039528 
7.937000 	 -28.349502 	 -9.039528 
7.938000 	 -28.602013 	 -9.098588 
7.939000 	 -28.686184 	 -9.098588 
7.940000 	 -28.854525 	 -8.862351 
7.941000 	 -28.938695 	 -8.980469 
7.942000 	 -28.938695 	 -9.098588 
7.943000 	 -29.022865 	 -9.039528 
7.944000 	 -29.022865 	 -8.980469 
7.945000 	 -29.107036 	 -8.980469 
7.946000 	 -29.191206 	 -9.098588 
7.947000 	 -29.275376 	 -9.039528 
7.948000 	 -29.359547 	 -9.039528 
7.949000 	 -29.443717 	 -9.098588 
7.950000 	 -29.527888 	 -8.862351 
7.951000 	 -29.527888 	 -8.862351 
7.952000 	 -29.612058 	 -8.685174 
7.953000 	 -29.696228 	 -8.862351 
7.954000 	 -29.780399 	 -8.744233 
7.955000 	 -29.864569 	 -8.685174 
7.956000 	 -29.864569 	 -8.626115 
7.957000 	 -29.948739 	 -8.567056 
7.958000 	 -30.032910 	 -8.685174 
7.959000 	 -30.032910 	 -8.744233 
7.960000 	 -30.117080 	 -8.862351 
7.961000 	 -30.117080 	 -8.685174 
7.962000 	 -30.117080 	 -8.862351 
7.963000 	 -30.201251 	 -8.803292 
7.964000 	 -30.201251 	 -8.744233 
7.965000 	 -30.285421 	 -8.744233 
7.966000 	 -30.369591 	 -8.507997 
7.967000 	 -30.453762 	 -8.448938 
7.968000 	 -30.453762 	 -8.626115 
7.969000 	 -30.537932 	 -8.626115 
7.970000 	 -30.537932 	 -8.685174 
7.971000 	 -30.622102 	 -8.567056 
7.972000 	 -30.622102 	 -8.448938 
7.973000 	 -30.622102 	 -8.389879 
7.974000 	 -30.706273 	 -8.567056 
7.975000 	 -30.706273 	 -8.567056 
7.976000 	 -30.706273 	 -8.567056 
7.977000 	 -30.706273 	 -8.567056 
7.978000 	 -30.790443 	 -8.626115 
7.979000 	 -30.790443 	 -8.626115 
7.980000 	 -30.790443 	 -8.626115 
7.981000 	 -30.790443 	 -8.626115 
7.982000 	 -30.790443 	 -8.567056 
7.983000 	 -30.790443 	 -8.448938 
7.984000 	 -30.874614 	 -8.389879 
7.985000 	 -30.874614 	 -8.507997 
7.986000 	 -30.874614 	 -8.567056 
7.987000 	 -30.958784 	 -8.448938 
7.988000 	 -30.874614 	 -8.330820 
7.989000 	 -30.958784 	 -8.448938 
7.990000 	 -30.958784 	 -8.567056 
7.991000 	 -30.958784 	 -8.448938 
7.992000 	 -30.958784 	 -8.389879 
7.993000 	 -30.958784 	 -8.685174 
7.994000 	 -30.958784 	 -8.507997 
7.995000 	 -30.958784 	 -8.448938 
7.996000 	 -30.958784 	 -8.507997 
7.997000 	 -30.958784 	 -8.507997 
7.998000 	 -30.958784 	 -8.685174 
7.999000 	 -30.958784 	 -8.685174 
8.000000 	 -30.958784 	 -8.567056 
8.001000 	 -30.874614 	 -8.507997 
8.002000 	 -30.958784 	 -8.389879 
8.003000 	 -30.958784 	 -8.448938 
8.004000 	 -30.874614 	 -8.448938 
8.005000 	 -30.958784 	 -8.389879 
8.006000 	 -30.874614 	 -8.389879 
8.007000 	 -30.874614 	 -8.389879 
8.008000 	 -30.874614 	 -8.507997 
8.009000 	 -30.790443 	 -8.567056 
8.010000 	 -30.790443 	 -8.744233 
8.011000 	 -30.790443 	 -8.567056 
8.012000 	 -30.790443 	 -8.567056 
8.013000 	 -30.790443 	 -8.685174 
8.014000 	 -30.706273 	 -8.685174 
8.015000 	 -30.706273 	 -8.567056 
8.016000 	 -30.706273 	 -8.507997 
8.017000 	 -30.706273 	 -8.626115 
8.018000 	 -30.706273 	 -8.448938 
8.019000 	 -30.706273 	 -8.507997 
8.020000 	 -30.622102 	 -8.507997 
8.021000 	 -30.622102 	 -8.507997 
8.022000 	 -30.622102 	 -8.448938 
8.023000 	 -30.537932 	 -8.507997 
8.024000 	 -30.537932 	 -8.507997 
8.025000 	 -30.453762 	 -8.685174 
8.026000 	 -30.369591 	 -8.744233 
8.027000 	 -30.369591 	 -8.744233 
8.028000 	 -30.285421 	 -8.685174 
8.029000 	 -30.201251 	 -8.803292 
8.030000 	 -30.201251 	 -8.803292 
8.031000 	 -30.201251 	 -8.803292 
8.032000 	 -30.117080 	 -8.744233 
8.033000 	 -30.032910 	 -8.744233 
8.034000 	 -30.032910 	 -8.744233 
8.035000 	 -30.032910 	 -8.626115 
8.036000 	 -29.948739 	 -8.685174 
8.037000 	 -29.864569 	 -8.685174 
8.038000 	 -29.864569 	 -8.803292 
8.039000 	 -29.780399 	 -8.685174 
8.040000 	 -29.696228 	 -8.685174 
8.041000 	 -29.612058 	 -8.626115 
8.042000 	 -29.527888 	 -8.803292 
8.043000 	 -29.527888 	 -8.862351 
8.044000 	 -29.443717 	 -8.862351 
8.045000 	 -29.359547 	 -8.862351 
8.046000 	 -29.275376 	 -8.921410 
8.047000 	 -29.191206 	 -8.921410 
8.048000 	 -29.191206 	 -9.098588 
8.049000 	 -29.107036 	 -8.980469 
8.050000 	 -29.022865 	 -8.980469 
8.051000 	 -28.938695 	 -8.980469 
8.052000 	 -28.854525 	 -8.980469 
8.053000 	 -28.854525 	 -9.039528 
8.054000 	 -28.770354 	 -8.980469 
8.055000 	 -28.602013 	 -9.098588 
8.056000 	 -28.517843 	 -8.980469 
8.057000 	 -28.349502 	 -9.098588 
8.058000 	 -28.265332 	 -9.098588 
8.059000 	 -28.181162 	 -9.098588 
8.060000 	 -28.096991 	 -9.157647 
8.061000 	 -28.012821 	 -9.216706 
8.062000 	 -27.928650 	 -9.216706 
8.063000 	 -27.844480 	 -9.216706 
8.064000 	 -27.760310 	 -9.452942 
8.065000 	 -27.760310 	 -9.275765 
8.066000 	 -27.676139 	 -9.157647 
8.067000 	 -27.591969 	 -9.216706 
8.068000 	 -27.591969 	 -9.216706 
8.069000 	 -27.339458 	 -9.334824 
8.070000 	 -27.255287 	 -9.334824 
8.071000 	 -27.086947 	 -9.334824 
8.072000 	 -27.002776 	 -9.334824 
8.073000 	 -26.918606 	 -9.275765 
8.074000 	 -26.834436 	 -9.393883 
8.075000 	 -26.750265 	 -9.512001 
8.076000 	 -26.666095 	 -9.512001 
8.077000 	 -26.581924 	 -9.512001 
8.078000 	 -26.497754 	 -9.571060 
8.079000 	 -26.329413 	 -9.512001 
8.080000 	 -26.329413 	 -9.630119 
8.081000 	 -26.245243 	 -9.630119 
8.082000 	 -26.076902 	 -9.748237 
8.083000 	 -25.992732 	 -9.630119 
8.084000 	 -25.824391 	 -9.689178 
8.085000 	 -25.824391 	 -9.571060 
8.086000 	 -25.656050 	 -9.689178 
8.087000 	 -25.487709 	 -9.866355 
8.088000 	 -25.319369 	 -9.807296 
8.089000 	 -25.319369 	 -9.689178 
8.090000 	 -25.066858 	 -9.748237 
8.091000 	 -24.982687 	 -9.807296 
8.092000 	 -24.898517 	 -9.807296 
8.093000 	 -24.730176 	 -9.866355 
8.094000 	 -24.646006 	 -9.925414 
8.095000 	 -24.477665 	 -9.925414 
8.096000 	 -24.393495 	 -10.043533 
8.097000 	 -24.225154 	 -10.043533 
8.098000 	 -24.225154 	 -10.220710 
8.099000 	 -23.972643 	 -10.161651 
8.100000 	 -23.888472 	 -10.220710 
8.101000 	 -23.804302 	 -10.161651 
8.102000 	 -23.551791 	 -10.043533 
8.103000 	 -23.383450 	 -10.161651 
8.104000 	 -23.299280 	 -10.102592 
8.105000 	 -23.130939 	 -10.161651 
8.106000 	 -23.046769 	 -10.102592 
8.107000 	 -22.962598 	 -10.220710 
8.108000 	 -22.794257 	 -10.338828 
8.109000 	 -22.794257 	 -10.338828 
8.110000 	 -22.625917 	 -10.338828 
8.111000 	 -22.541746 	 -10.279769 
8.112000 	 -22.457576 	 -10.279769 
8.113000 	 -22.205065 	 -10.456946 
8.114000 	 -21.952554 	 -10.516005 
8.115000 	 -21.784213 	 -10.516005 
8.116000 	 -21.700043 	 -10.456946 
8.117000 	 -21.615872 	 -10.516005 
8.118000 	 -21.447531 	 -10.575064 
8.119000 	 -21.279191 	 -10.575064 
8.120000 	 -21.110850 	 -10.693182 
8.121000 	 -20.858339 	 -10.456946 
8.122000 	 -20.774168 	 -10.634123 
8.123000 	 -20.689998 	 -10.575064 
8.124000 	 -20.605828 	 -10.634123 
8.125000 	 -20.353317 	 -10.811300 
8.126000 	 -20.100805 	 -10.929418 
8.127000 	 -20.016635 	 -10.752241 
8.128000 	 -19.848294 	 -10.870359 
8.129000 	 -19.764124 	 -10.811300 
8.130000 	 -19.595783 	 -10.811300 
8.131000 	 -19.427442 	 -10.929418 
8.132000 	 -19.259102 	 -10.988477 
8.133000 	 -19.174931 	 -10.870359 
8.134000 	 -19.006590 	 -10.929418 
8.135000 	 -18.838250 	 -10.929418 
8.136000 	 -18.754079 	 -10.988477 
8.137000 	 -18.585739 	 -10.988477 
8.138000 	 -18.417398 	 -11.047537 
8.139000 	 -18.249057 	 -10.929418 
8.140000 	 -18.080716 	 -11.106596 
8.141000 	 -17.744035 	 -11.283773 
8.142000 	 -17.491524 	 -11.401891 
8.143000 	 -17.239013 	 -11.224714 
8.144000 	 -17.070672 	 -11.283773 
8.145000 	 -16.902331 	 -11.342832 
8.146000 	 -16.733990 	 -11.224714 
8.147000 	 -16.565650 	 -11.342832 
8.148000 	 -16.481479 	 -11.401891 
8.149000 	 -16.397309 	 -11.283773 
8.150000 	 -16.313138 	 -11.224714 
8.151000 	 -16.228968 	 -11.342832 
8.152000 	 -16.060627 	 -11.283773 
8.153000 	 -15.892287 	 -11.283773 
8.154000 	 -15.723946 	 -11.460950 
8.155000 	 -15.471435 	 -11.401891 
8.156000 	 -15.218924 	 -11.401891 
8.157000 	 -14.882242 	 -11.401891 
8.158000 	 -14.798072 	 -11.638127 
8.159000 	 -14.629731 	 -11.460950 
8.160000 	 -14.461390 	 -11.401891 
8.161000 	 -14.208879 	 -11.638127 
8.162000 	 -14.124709 	 -11.579068 
8.163000 	 -13.956368 	 -11.756245 
8.164000 	 -13.703857 	 -11.697186 
8.165000 	 -13.535516 	 -11.815304 
8.166000 	 -13.451346 	 -11.756245 
8.167000 	 -13.283005 	 -11.638127 
8.168000 	 -13.114664 	 -11.579068 
8.169000 	 -12.862153 	 -11.697186 
8.170000 	 -12.777983 	 -11.815304 
8.171000 	 -12.609642 	 -11.874363 
8.172000 	 -12.357131 	 -11.815304 
8.173000 	 -12.188790 	 -11.756245 
8.174000 	 -11.767938 	 -11.697186 
8.175000 	 -11.515427 	 -11.874363 
8.176000 	 -11.431257 	 -11.874363 
8.177000 	 -11.347086 	 -11.992481 
8.178000 	 -11.262916 	 -11.874363 
8.179000 	 -11.094575 	 -11.874363 
8.180000 	 -10.757894 	 -12.051541 
8.181000 	 -10.505382 	 -11.992481 
8.182000 	 -10.505382 	 -12.051541 
8.183000 	 -10.252871 	 -11.992481 
8.184000 	 -10.084531 	 -11.933422 
8.185000 	 -10.000360 	 -11.933422 
8.186000 	 -9.832019 	 -12.110600 
8.187000 	 -9.495338 	 -12.169659 
8.188000 	 -9.326997 	 -12.169659 
8.189000 	 -9.074486 	 -11.992481 
8.190000 	 -8.906145 	 -11.992481 
8.191000 	 -8.653634 	 -12.169659 
8.192000 	 -8.485293 	 -12.051541 
8.193000 	 -8.232782 	 -12.228718 
8.194000 	 -8.064441 	 -12.228718 
8.195000 	 -7.896101 	 -11.992481 
8.196000 	 -7.811930 	 -12.169659 
8.197000 	 -7.559419 	 -12.228718 
8.198000 	 -7.306908 	 -12.228718 
8.199000 	 -7.138567 	 -12.228718 
8.200000 	 -6.886056 	 -11.992481 
8.201000 	 -6.801886 	 -12.051541 
8.202000 	 -6.633545 	 -12.110600 
8.203000 	 -6.381034 	 -12.228718 
8.204000 	 -6.128523 	 -12.346836 
8.205000 	 -5.876012 	 -12.346836 
8.206000 	 -5.623501 	 -12.346836 
8.207000 	 -5.539330 	 -12.228718 
8.208000 	 -5.370989 	 -12.287777 
8.209000 	 -5.202649 	 -12.346836 
8.210000 	 -5.034308 	 -12.287777 
8.211000 	 -4.950138 	 -12.405895 
8.212000 	 -4.781797 	 -12.346836 
8.213000 	 -4.529286 	 -12.405895 
8.214000 	 -4.192604 	 -12.346836 
8.215000 	 -3.940093 	 -12.524013 
8.216000 	 -3.771752 	 -12.346836 
8.217000 	 -3.603412 	 -12.346836 
8.218000 	 -3.350900 	 -12.228718 
8.219000 	 -3.182560 	 -12.287777 
8.220000 	 -3.014219 	 -12.228718 
8.221000 	 -2.761708 	 -12.228718 
8.222000 	 -2.593367 	 -12.228718 
8.223000 	 -2.509197 	 -12.228718 
8.224000 	 -2.340856 	 -12.346836 
8.225000 	 -2.088345 	 -12.405895 
8.226000 	 -1.920004 	 -12.464954 
8.227000 	 -1.667493 	 -12.464954 
8.228000 	 -1.583322 	 -12.346836 
8.229000 	 -1.414982 	 -12.405895 
8.230000 	 -0.994130 	 -12.524013 
8.231000 	 -0.825789 	 -12.524013 
8.232000 	 -0.657448 	 -12.405895 
8.233000 	 -0.573278 	 -12.405895 
8.234000 	 -0.404937 	 -12.346836 
8.235000 	 0.015915 	 -12.228718 
8.236000 	 0.184255 	 -12.169659 
8.237000 	 0.352596 	 -12.228718 
8.238000 	 0.436767 	 -12.169659 
8.239000 	 0.520937 	 -12.287777 
8.240000 	 0.689278 	 -12.169659 
8.241000 	 0.941789 	 -12.169659 
8.242000 	 1.194300 	 -12.287777 
8.243000 	 1.446811 	 -12.346836 
8.244000 	 1.783493 	 -12.287777 
8.245000 	 1.951833 	 -12.287777 
8.246000 	 2.204344 	 -12.287777 
8.247000 	 2.372685 	 -12.346836 
8.248000 	 2.625196 	 -12.405895 
8.249000 	 2.793537 	 -12.228718 
8.250000 	 2.961878 	 -12.228718 
8.251000 	 3.130219 	 -12.228718 
8.252000 	 3.298559 	 -12.228718 
8.253000 	 3.466900 	 -12.169659 
8.254000 	 3.635241 	 -12.051541 
8.255000 	 3.803582 	 -12.228718 
8.256000 	 4.056093 	 -11.992481 
8.257000 	 4.224434 	 -12.110600 
8.258000 	 4.392774 	 -12.169659 
8.259000 	 4.645285 	 -12.228718 
8.260000 	 4.897797 	 -12.287777 
8.261000 	 5.066137 	 -12.110600 
8.262000 	 5.318648 	 -12.051541 
