Times (s),Voltage (Volts)
2.735000,53.410156,-6.310081 
2.736000,53.502983,-6.356312 
2.737000,53.595811,-6.340902 
2.738000,53.526190,-6.294671 
2.739000,53.549397,-6.356312 
2.740000,53.549397,-6.233031 
2.741000,53.572604,-6.325492 
2.742000,53.619017,-6.217620 
2.743000,53.572604,-6.248441 
2.744000,53.619017,-6.340902 
2.745000,53.642224,-6.202210 
2.746000,53.595811,-6.125160 
2.747000,53.665431,-6.125160 
2.748000,53.642224,-6.217620 
2.749000,53.688638,-6.171390 
2.750000,53.804672,-6.063519 
2.751000,53.735052,-6.217620 
2.752000,53.735052,-6.094339 
2.753000,53.711845,-6.109749 
2.754000,53.804672,-6.279261 
2.755000,53.781466,-6.402542 
2.756000,53.711845,-6.248441 
2.757000,53.735052,-6.171390 
2.758000,53.758259,-6.155980 
2.759000,53.642224,-6.263851 
2.760000,53.642224,-6.248441 
2.761000,53.595811,-6.294671 
2.762000,53.619017,-6.279261 
2.763000,53.619017,-6.417953 
2.764000,53.688638,-6.325492 
2.765000,53.572604,-6.186800 
2.766000,53.642224,-6.310081 
2.767000,53.549397,-6.248441 
2.768000,53.572604,-6.402542 
2.769000,53.642224,-6.371722 
2.770000,53.572604,-6.417953 
2.771000,53.572604,-6.387132 
2.772000,53.572604,-6.464183 
2.773000,53.502983,-6.433363 
2.774000,53.410156,-6.402542 
2.775000,53.224501,-6.464183 
2.776000,53.154880,-6.479593 
2.777000,53.062052,-6.556644 
2.778000,52.969225,-6.572054 
2.779000,52.876397,-6.525824 
2.780000,52.783570,-6.572054 
2.781000,52.597915,-6.602874 
2.782000,52.621122,-6.664515 
2.783000,52.667536,-6.679925 
2.784000,52.667536,-6.649105 
2.785000,52.574708,-6.756976 
2.786000,52.551501,-6.726156 
2.787000,52.551501,-6.695335 
2.788000,52.528294,-6.649105 
2.789000,52.458674,-6.772386 
2.790000,52.342639,-7.003538 
2.791000,52.342639,-6.957308 
2.792000,52.296226,-6.834027 
2.793000,52.226605,-7.003538 
2.794000,52.017743,-7.018949 
2.795000,51.948122,-7.157640 
2.796000,51.739261,-7.034359 
2.797000,51.646433,-7.111410 
2.798000,51.507192,-7.203870 
2.799000,51.391157,-7.142230 
2.800000,51.507192,-7.265511 
2.801000,51.344744,-7.250101 
2.802000,51.321537,-7.280921 
2.803000,50.996641,-7.311742 
2.804000,50.810986,-7.450433 
2.805000,50.462882,-7.404203 
2.806000,50.346848,-7.542894 
2.807000,50.462882,-7.681585 
2.808000,50.346848,-7.696995 
2.809000,50.230814,-7.666175 
2.810000,50.114779,-7.820277 
2.811000,49.882710,-7.696995 
2.812000,49.511400,-7.835687 
2.813000,49.464987,-7.958968 
2.814000,49.302539,-7.897328 
2.815000,49.325745,-7.851097 
2.816000,49.279332,-8.051429 
2.817000,49.186504,-8.159300 
2.818000,48.954435,-8.174710 
2.819000,48.815194,-8.267171 
2.820000,48.768780,-8.267171 
2.821000,48.699160,-8.267171 
2.822000,48.583125,-8.421273 
2.823000,48.420677,-8.328812 
2.824000,48.281436,-8.498324 
2.825000,48.235022,-8.621605 
2.826000,47.794092,-8.575374 
2.827000,47.585230,-8.621605 
2.828000,47.144299,-8.698656 
2.829000,47.051472,-8.821937 
2.830000,46.912230,-8.929808 
2.831000,46.772989,-8.991449 
2.832000,46.656955,-9.145550 
2.833000,46.471300,-9.222601 
2.834000,46.401679,-9.114730 
2.835000,46.285645,-9.176370 
2.836000,46.007162,-9.207191 
2.837000,45.635852,-9.299652 
2.838000,45.566232,-9.330472 
2.839000,45.171715,-9.438343 
2.840000,44.962853,-9.453753 
2.841000,44.777198,-9.715726 
2.842000,44.591543,-9.638675 
2.843000,44.475509,-9.731136 
2.844000,44.475509,-9.746546 
2.845000,44.545129,-9.761956 
2.846000,44.266647,-9.885238 
2.847000,43.593647,-9.993109 
2.848000,43.315165,-10.023929 
2.849000,43.152717,-10.116390 
2.850000,43.106303,-10.239671 
2.851000,42.897441,-10.193441 
2.852000,42.688579,-10.347542 
2.853000,42.270855,-10.347542 
2.854000,42.178028,-10.517054 
2.855000,41.992373,-10.517054 
2.856000,41.621063,-10.763617 
2.857000,41.388994,-10.655745 
2.858000,41.272960,-10.917718 
2.859000,40.971270,-10.732796 
2.860000,40.669581,-10.794437 
2.861000,40.553547,-10.871488 
2.862000,40.089409,-11.010179 
2.863000,39.950168,-11.056410 
2.864000,39.810927,-11.118050 
2.865000,39.509237,-11.287562 
2.866000,39.091514,-11.318382 
2.867000,38.859445,-11.472484 
2.868000,38.743410,-11.549535 
2.869000,38.418514,-11.564945 
2.870000,38.116825,-11.611175 
2.871000,38.093618,-11.611175 
2.872000,37.838342,-11.765277 
2.873000,37.606274,-11.873148 
2.874000,37.095722,-11.965609 
2.875000,36.863654,-11.981019 
2.876000,36.724412,-12.042660 
2.877000,36.515550,-12.150531 
2.878000,36.144240,-12.196761 
2.879000,35.888965,-12.320042 
2.880000,35.726517,-12.427913 
2.881000,35.030310,-12.489554 
2.882000,34.821449,-12.535785 
2.883000,34.635794,-12.458734 
2.884000,34.426932,-12.674476 
2.885000,34.264484,-12.813167 
2.886000,34.264484,-12.843988 
2.887000,34.009208,-12.843988 
2.888000,33.429036,-12.843988 
2.889000,33.173760,-13.167601 
2.890000,32.895278,-13.013499 
2.891000,32.523968,-13.229242 
2.892000,32.152658,-13.244652 
2.893000,31.850969,-13.321703 
2.894000,31.595693,-13.429574 
2.895000,31.363624,-13.568265 
2.896000,30.969107,-13.583675 
2.897000,30.713832,-13.583675 
2.898000,30.296108,-13.768597 
2.899000,29.878384,-13.691546 
2.900000,29.692729,-13.768597 
2.901000,29.576695,-13.737777 
2.902000,29.437453,-13.922699 
2.903000,29.135764,-13.999749 
2.904000,28.532385,-14.045980 
2.905000,28.230696,-14.076800 
2.906000,28.021834,-14.261722 
2.907000,27.673731,-14.246312 
2.908000,27.511283,-14.369593 
2.909000,26.954318,-14.385003 
2.910000,26.606215,-14.631566 
2.911000,26.327732,-14.662386 
2.912000,25.979629,-14.631566 
2.913000,25.631526,-14.600745 
2.914000,25.306630,-14.631566 
2.915000,25.004940,-14.985999 
2.916000,24.633630,-14.770257 
2.917000,24.447975,-14.785667 
2.918000,24.123079,-14.924359 
2.919000,23.658942,-14.862718 
2.920000,23.496493,-15.063050 
2.921000,23.194804,-15.124691 
2.922000,22.661046,-15.124691 
2.923000,22.359357,-15.186331 
2.924000,22.057667,-15.247972 
2.925000,21.779185,-15.309613 
2.926000,21.361461,-15.340433 
2.927000,21.106185,-15.278792 
2.928000,20.804496,-15.417484 
2.929000,20.409979,-15.278792 
2.930000,20.085083,-15.402074 
2.931000,19.597738,-15.479124 
2.932000,19.504911,-15.633226 
2.933000,19.040773,-15.432894 
2.934000,18.576636,-15.525355 
2.935000,18.298153,-15.771917 
2.936000,17.903637,-15.694867 
2.937000,17.741188,-15.664046 
2.938000,17.462706,-15.741097 
2.939000,17.091396,-15.818148 
2.940000,16.580845,-15.910609 
2.941000,16.000673,-15.910609 
2.942000,15.791811,-15.956839 
2.943000,15.698983,-16.049300 
2.944000,15.211639,-15.987660 
2.945000,14.886743,-16.003070 
2.946000,14.677881,-16.018480 
2.947000,14.236950,-16.157171 
2.948000,13.749606,-16.141761 
2.949000,13.517537,-16.064710 
2.950000,13.262262,-16.110941 
2.951000,12.983779,-16.095531 
2.952000,12.450021,-16.295863 
2.953000,12.287573,-16.265042 
2.954000,11.800228,-16.141761 
2.955000,11.614573,-16.187992 
2.956000,11.034402,-16.295863 
2.957000,10.709505,-16.311273 
2.958000,10.314988,-16.357503 
2.959000,9.874058,-16.388324 
2.960000,9.595575,-16.403734 
2.961000,9.015403,-16.419144 
2.962000,8.852955,-16.357503 
2.963000,8.597680,-16.434554 
2.964000,8.412025,-16.388324 
2.965000,7.924680,-16.403734 
2.966000,7.553370,-16.511605 
2.967000,7.182060,-16.372913 
2.968000,6.880371,-16.419144 
2.969000,6.393026,-16.403734 
2.970000,6.068130,-16.388324 
2.971000,5.766441,-16.403734 
2.972000,5.325510,-16.388324 
2.973000,4.884580,-16.480785 
2.974000,4.745338,-16.357503 
2.975000,4.281201,-16.388324 
2.976000,3.909891,-16.434554 
2.977000,3.631408,-16.388324 
2.978000,3.236891,-16.403734 
2.979000,2.819168,-16.388324 
2.980000,2.540685,-16.372913 
2.981000,2.122961,-16.265042 
2.982000,1.612410,-16.357503 
2.983000,1.496376,-16.357503 
2.984000,1.055445,-16.419144 
2.985000,0.614515,-16.434554 
2.986000,0.428860,-16.311273 
2.987000,0.150377,-16.326683 
2.988000,-0.267347,-16.265042 
2.989000,-0.731484,-16.110941 
2.990000,-0.917139,-16.403734 
2.991000,-1.172415,-16.311273 
2.992000,-1.915035,-16.342093 
2.993000,-2.193517,-16.280453 
2.994000,-2.309552,-16.265042 
2.995000,-2.541620,-16.187992 
2.996000,-2.936137,-16.172581 
2.997000,-3.562723,-16.265042 
2.998000,-3.748378,-16.126351 
2.999000,-4.166102,-16.064710 
3.000000,-4.258929,-16.018480 
3.001000,-4.676653,-15.910609 
3.002000,-4.885515,-15.941429 
3.003000,-5.488894,-16.095531 
3.004000,-5.697755,-16.064710 
3.005000,-6.022652,-16.018480 
3.006000,-6.602824,-15.941429 
3.007000,-6.788479,-15.864378 
3.008000,-7.113375,-15.941429 
3.009000,-7.647133,-15.941429 
3.010000,-7.925615,-15.787328 
3.011000,-8.111270,-15.679456 
3.012000,-8.343339,-15.802738 
3.013000,-8.737856,-15.664046 
3.014000,-9.410855,-15.633226 
3.015000,-9.457269,-15.586995 
3.016000,-9.526890,-15.448304 
3.017000,-9.735752,-15.509945 
3.018000,-10.246303,-15.556175 
3.019000,-10.710440,-15.309613 
3.020000,-11.174578,-15.340433 
3.021000,-11.267405,-15.232562 
3.022000,-11.847577,-15.386663 
3.023000,-12.056439,-15.278792 
3.024000,-12.427749,-15.217152 
3.025000,-12.566991,-15.186331 
3.026000,-13.123956,-15.093870 
3.027000,-13.425645,-15.047640 
3.028000,-13.495266,-14.955179 
3.029000,-13.820162,-14.955179 
3.030000,-14.423541,-15.032230 
3.031000,-14.632402,-14.878128 
3.032000,-14.910885,-14.770257 
3.033000,-15.282195,-14.908949 
3.034000,-15.537471,-14.801078 
3.035000,-15.723126,-14.785667 
3.036000,-16.210470,-14.739437 
3.037000,-16.604987,-14.662386 
3.038000,-16.813849,-14.585335 
3.039000,-17.185159,-14.539105 
3.040000,-17.533262,-14.523695 
3.041000,-17.718917,-14.369593 
3.042000,-18.090227,-14.292542 
3.043000,-18.252675,-14.107620 
3.044000,-18.623985,-14.230902 
3.045000,-19.041709,-13.984339 
3.046000,-19.204157,-14.030570 
3.047000,-19.529053,-13.953519 
3.048000,-19.737915,-13.984339 
3.049000,-20.109225,-13.984339 
3.050000,-20.387707,-13.984339 
3.051000,-20.712604,-13.845648 
3.052000,-21.083914,-13.629906 
3.053000,-21.571258,-13.768597 
3.054000,-21.733706,-13.706956 
3.055000,-21.849741,-13.645316 
3.056000,-22.128223,-13.568265 
3.057000,-22.569154,-13.552855 
3.058000,-22.615567,-13.337113 
3.059000,-22.986877,-13.337113 
3.060000,-23.172532,-13.213831 
3.061000,-23.474222,-13.275472 
3.062000,-23.822325,-13.136781 
3.063000,-24.240049,-13.105960 
3.064000,-24.356083,-13.028910 
3.065000,-24.657772,-12.936449 
3.066000,-24.843427,-12.905628 
3.067000,-25.168324,-12.859398 
3.068000,-25.400392,-12.705296 
3.069000,-25.539634,-12.736117 
3.070000,-26.003771,-12.674476 
3.071000,-26.305461,-12.597425 
3.072000,-26.723184,-12.489554 
3.073000,-26.862426,-12.412503 
3.074000,-27.024874,-12.381683 
3.075000,-27.140908,-12.335453 
3.076000,-27.396184,-12.320042 
3.077000,-27.790701,-12.119710 
3.078000,-28.022769,-12.104300 
3.079000,-28.440493,-12.104300 
3.080000,-28.695769,-11.996429 
3.081000,-28.951044,-11.903968 
3.082000,-29.090286,-11.903968 
3.083000,-29.206320,-11.826917 
3.084000,-29.484802,-11.780687 
3.085000,-29.786492,-11.765277 
3.086000,-30.227422,-11.641995 
3.087000,-30.297043,-11.534124 
3.088000,-30.366664,-11.472484 
3.089000,-30.552319,-11.380023 
3.090000,-30.877215,-11.487894 
3.091000,-31.109284,-11.364613 
3.092000,-31.364559,-11.272152 
3.093000,-31.434180,-11.148870 
3.094000,-31.735869,-11.133460 
3.095000,-32.107179,-10.994769 
3.096000,-32.246421,-11.179691 
3.097000,-32.316041,-11.040999 
3.098000,-32.617731,-10.856078 
3.099000,-32.826593,-10.825257 
3.100000,-33.197903,-10.856078 
3.101000,-33.174696,-10.763617 
3.102000,-33.429971,-10.671156 
3.103000,-33.569213,-10.624925 
3.104000,-33.824488,-10.563285 
3.105000,-34.079764,-10.440003 
3.106000,-34.079764,-10.424593 
3.107000,-34.335039,-10.332132 
3.108000,-34.590315,-10.255081 
3.109000,-34.683143,-10.193441 
3.110000,-34.822384,-9.962288 
3.111000,-35.193694,-9.792777 
3.112000,-35.588211,-9.885238 
3.113000,-35.959521,-9.885238 
3.114000,-36.098762,-9.746546 
3.115000,-36.145176,-9.823597 
3.116000,-36.238003,-9.592445 
3.117000,-36.446865,-9.746546 
3.118000,-36.655727,-9.592445 
3.119000,-36.957416,-9.484574 
3.120000,-37.143071,-9.376703 
3.121000,-37.050244,-9.422933 
3.122000,-37.398347,-9.376703 
3.123000,-37.792864,-9.284242 
3.124000,-37.932105,-9.268831 
3.125000,-37.885691,-9.253421 
3.126000,-37.885691,-9.053089 
3.127000,-38.024933,-9.099320 
3.128000,-38.024933,-9.083910 
3.129000,-38.257001,-9.037679 
3.130000,-38.581898,-9.068499 
3.131000,-38.813966,-9.068499 
3.132000,-38.930001,-8.883578 
3.133000,-39.046035,-8.837347 
3.134000,-39.324518,-8.806527 
3.135000,-39.394138,-8.852757 
3.136000,-39.486966,-8.837347 
3.137000,-39.626207,-8.667835 
3.138000,-39.649414,-8.575374 
3.139000,-39.835069,-8.606195 
3.140000,-39.974310,-8.559964 
3.141000,-40.345620,-8.482913 
3.142000,-40.508068,-8.405863 
3.143000,-40.670516,-8.390453 
3.144000,-40.716930,-8.344222 
3.145000,-40.716930,-8.297992 
3.146000,-40.693723,-8.513734 
3.147000,-40.972206,-8.359632 
3.148000,-40.925792,-8.282581 
3.149000,-41.088240,-8.051429 
3.150000,-41.088240,-8.082249 
3.151000,-41.366723,-7.989788 
3.152000,-41.505964,-7.943558 
3.153000,-41.714826,-7.866507 
3.154000,-41.830860,-7.835687 
3.155000,-41.923688,-7.881917 
3.156000,-41.621998,-7.881917 
3.157000,-41.854067,-7.650765 
3.158000,-41.830860,-7.696995 
3.159000,-41.970101,-7.619945 
3.160000,-41.923688,-7.542894 
3.161000,-42.318204,-7.681585 
3.162000,-42.434239,-7.465843 
3.163000,-42.643101,-7.465843 
3.164000,-42.851963,-7.542894 
3.165000,-42.712721,-7.558304 
3.166000,-42.666308,-7.527484 
3.167000,-43.060824,-7.388792 
3.168000,-43.107238,-7.373382 
3.169000,-43.269686,-7.481253 
3.170000,-43.269686,-7.388792 
3.171000,-43.060824,-7.357972 
3.172000,-43.246479,-7.388792 
3.173000,-43.339307,-7.265511 
3.174000,-43.292893,-7.311742 
3.175000,-43.362514,-7.311742 
3.176000,-43.339307,-7.342562 
3.177000,-43.432134,-7.311742 
3.178000,-43.339307,-7.280921 
3.179000,-43.432134,-7.203870 
3.180000,-43.571376,-7.296331 
3.181000,-43.617789,-7.188460 
3.182000,-43.710617,-7.142230 
3.183000,-43.989099,-7.080589 
3.184000,-44.081927,-7.111410 
3.185000,-44.128341,-7.034359 
3.186000,-44.151548,-7.188460 
3.187000,-44.151548,-7.095999 
3.188000,-44.197961,-7.065179 
3.189000,-44.197961,-6.957308 
3.190000,-44.406823,-7.034359 
3.191000,-44.360409,-6.988128 
3.192000,-44.383616,-6.895667 
3.193000,-44.406823,-6.972718 
3.194000,-44.337203,-7.065179 
3.195000,-44.267582,-6.895667 
3.196000,-44.267582,-6.849437 
3.197000,-44.290789,-6.911078 
3.198000,-44.290789,-6.911078 
3.199000,-44.267582,-6.849437 
3.200000,-44.151548,-6.834027 
3.201000,-44.081927,-6.818617 
3.202000,-44.151548,-6.957308 
3.203000,-44.151548,-6.849437 
3.204000,-44.151548,-6.679925 
3.205000,-44.174754,-6.911078 
3.206000,-44.174754,-6.941898 
3.207000,-44.244375,-6.941898 
3.208000,-44.151548,-6.926488 
3.209000,-44.290789,-7.018949 
3.210000,-44.174754,-6.972718 
3.211000,-44.290789,-7.003538 
3.212000,-44.267582,-6.926488 
3.213000,-44.383616,-6.957308 
3.214000,-44.360409,-7.111410 
3.215000,-44.221168,-7.034359 
3.216000,-44.058720,-7.003538 
3.217000,-44.105134,-7.034359 
3.218000,-44.151548,-6.972718 
3.219000,-44.221168,-6.957308 
3.220000,-44.128341,-7.157640 
3.221000,-44.035513,-7.219281 
3.222000,-43.965893,-7.049769 
3.223000,-43.896272,-7.203870 
3.224000,-43.803444,-7.142230 
3.225000,-43.617789,-7.034359 
3.226000,-43.617789,-7.188460 
3.227000,-43.548169,-7.157640 
3.228000,-43.246479,-7.157640 
3.229000,-43.060824,-7.157640 
3.230000,-43.385721,-7.342562 
3.231000,-43.339307,-7.173050 
3.232000,-43.362514,-7.065179 
3.233000,-43.316100,-7.188460 
3.234000,-43.246479,-7.219281 
3.235000,-43.316100,-7.280921 
3.236000,-43.200066,-7.327152 
3.237000,-43.200066,-7.327152 
3.238000,-42.991204,-7.342562 
3.239000,-42.875169,-7.342562 
3.240000,-42.898376,-7.450433 
3.241000,-42.828756,-7.373382 
3.242000,-42.689514,-7.496663 
3.243000,-42.411032,-7.419613 
3.244000,-42.271791,-7.388792 
3.245000,-42.271791,-7.435023 
3.246000,-42.178963,-7.419613 
3.247000,-42.132549,-7.404203 
3.248000,-42.016515,-7.589124 
3.249000,-41.877274,-7.604535 
3.250000,-41.714826,-7.666175 
3.251000,-41.830860,-7.712406 
3.252000,-41.738033,-7.727816 
3.253000,-41.529171,-7.712406 
3.254000,-41.482757,-7.928148 
3.255000,-41.204274,-7.958968 
3.256000,-41.157861,-7.958968 
3.257000,-40.995413,-8.036019 
3.258000,-40.809758,-8.128480 
3.259000,-40.786551,-8.159300 
3.260000,-40.740137,-8.128480 
3.261000,-40.670516,-8.236351 
3.262000,-40.600896,-8.282581 
3.263000,-40.554482,-8.128480 
3.264000,-40.461654,-8.236351 
3.265000,-40.159965,-8.220941 
3.266000,-39.951103,-8.313402 
3.267000,-39.811862,-8.436683 
3.268000,-39.695828,-8.344222 
3.269000,-39.695828,-8.375042 
3.270000,-39.463759,-8.575374 
3.271000,-39.347724,-8.575374 
3.272000,-39.208483,-8.559964 
3.273000,-39.208483,-8.513734 
3.274000,-39.022828,-8.621605 
3.275000,-38.837173,-8.791117 
3.276000,-38.697932,-8.698656 
3.277000,-38.512277,-8.929808 
3.278000,-38.326622,-8.868167 
3.279000,-38.280208,-8.914398 
3.280000,-37.955312,-8.929808 
3.281000,-37.862484,-9.053089 
3.282000,-37.792864,-9.099320 
3.283000,-37.630416,-9.315062 
3.284000,-37.305519,-9.238011 
3.285000,-37.119864,-9.284242 
3.286000,-37.096658,-9.253421 
3.287000,-37.050244,-9.361292 
3.288000,-36.818175,-9.438343 
3.289000,-36.632520,-9.392113 
3.290000,-36.423658,-9.515394 
3.291000,-36.423658,-9.607855 
3.292000,-36.214796,-9.638675 
3.293000,-36.075555,-9.607855 
3.294000,-35.866693,-9.654085 
3.295000,-35.495383,-9.623265 
3.296000,-35.193694,-9.700316 
3.297000,-34.938418,-9.777367 
3.298000,-34.845591,-9.839007 
3.299000,-34.706349,-9.869828 
3.300000,-34.520694,-9.931468 
3.301000,-34.102971,-10.054749 
3.302000,-34.010143,-10.070160 
3.303000,-33.731661,-10.085570 
3.304000,-33.708454,-10.208851 
3.305000,-33.638833,-10.347542 
3.306000,-33.174696,-10.316722 
3.307000,-33.105075,-10.409183 
3.308000,-32.826593,-10.486234 
3.309000,-32.316041,-10.624925 
3.310000,-32.408869,-10.517054 
3.311000,-32.269627,-10.748206 
3.312000,-32.200007,-10.779027 
3.313000,-32.014352,-10.748206 
3.314000,-31.689456,-10.809847 
3.315000,-31.434180,-10.840667 
3.316000,-31.271732,-10.979359 
3.317000,-31.039663,-10.809847 
3.318000,-30.900422,-11.010179 
3.319000,-30.552319,-10.994769 
3.320000,-30.366664,-11.102640 
3.321000,-30.297043,-11.287562 
3.322000,-30.157802,-11.179691 
3.323000,-29.786492,-11.118050 
3.324000,-29.484802,-11.195101 
3.325000,-29.275941,-11.210511 
3.326000,-29.043872,-11.380023 
3.327000,-28.835010,-11.349203 
3.328000,-28.417286,-11.395433 
3.329000,-28.069183,-11.487894 
3.330000,-28.022769,-11.626585 
3.331000,-27.860321,-11.580355 
3.332000,-27.535425,-11.796097 
3.333000,-27.256942,-11.842328 
3.334000,-27.140908,-11.842328 
3.335000,-26.955253,-11.965609 
3.336000,-26.769598,-12.058070 
3.337000,-26.467909,-11.965609 
3.338000,-26.143012,-12.042660 
3.339000,-25.702082,-12.196761 
3.340000,-25.493220,-12.258402 
3.341000,-25.307565,-12.273812 
3.342000,-25.168324,-12.366273 
3.343000,-24.820221,-12.366273 
3.344000,-24.704186,-12.489554 
3.345000,-24.448911,-12.489554 
3.346000,-24.147221,-12.520374 
3.347000,-23.915152,-12.674476 
3.348000,-23.520636,-12.628245 
3.349000,-23.288567,-12.659066 
3.350000,-22.940464,-12.720706 
3.351000,-22.731602,-12.813167 
3.352000,-22.545947,-12.782347 
3.353000,-22.383499,-12.828578 
3.354000,-22.383499,-12.905628 
3.355000,-22.012189,-12.843988 
3.356000,-21.664086,-12.874808 
3.357000,-21.199948,-13.044320 
3.358000,-20.991086,-13.090550 
3.359000,-20.759017,-13.167601 
3.360000,-20.642983,-13.167601 
3.361000,-20.294880,-13.337113 
3.362000,-19.900363,-13.337113 
3.363000,-19.552260,-13.306292 
3.364000,-19.366605,-13.460394 
3.365000,-19.157743,-13.414163 
3.366000,-18.740019,-13.506624 
3.367000,-18.461537,-13.506624 
3.368000,-18.252675,-13.429574 
3.369000,-18.136641,-13.583675 
3.370000,-17.765331,-13.522035 
3.371000,-17.510055,-13.722367 
3.372000,-17.277986,-13.753187 
3.373000,-16.883469,-13.814828 
3.374000,-16.512159,-13.768597 
3.375000,-16.071229,-13.799417 
3.376000,-15.931987,-13.830238 
3.377000,-15.537471,-13.845648 
3.378000,-15.375022,-13.907288 
3.379000,-15.003712,-13.968929 
3.380000,-14.841264,-13.876468 
3.381000,-14.748437,-14.076800 
3.382000,-14.284299,-14.107620 
3.383000,-13.936196,-14.076800 
3.384000,-13.634507,-14.200081 
3.385000,-13.356024,-14.215492 
3.386000,-13.147162,-14.123031 
