time (s) 	 Voltage (V) 
1.067000 	 8.767707 
1.068000 	 8.763845 
1.069000 	 8.759982 
1.070000 	 8.754832 
1.071000 	 8.749683 
1.072000 	 8.745820 
1.073000 	 8.740671 
1.074000 	 8.736808 
1.075000 	 8.732946 
1.076000 	 8.729084 
1.077000 	 8.725221 
1.078000 	 8.720071 
1.079000 	 8.713634 
1.080000 	 8.711059 
1.081000 	 8.707197 
1.082000 	 8.700760 
1.083000 	 8.696898 
1.084000 	 8.693035 
1.085000 	 8.686598 
1.086000 	 8.681448 
1.087000 	 8.673724 
1.088000 	 8.673724 
1.089000 	 8.669861 
1.090000 	 8.663424 
1.091000 	 8.654412 
1.092000 	 8.654412 
1.093000 	 8.649262 
1.094000 	 8.642825 
1.095000 	 8.635100 
1.096000 	 8.633813 
1.097000 	 8.627376 
1.098000 	 8.622226 
1.099000 	 8.614501 
1.100000 	 8.613214 
1.101000 	 8.608064 
1.102000 	 8.601627 
1.103000 	 8.595190 
1.104000 	 8.588752 
1.105000 	 8.584890 
1.106000 	 8.578453 
1.107000 	 8.573303 
1.108000 	 8.566866 
1.109000 	 8.563004 
1.110000 	 8.556566 
1.111000 	 8.550129 
1.112000 	 8.544979 
1.113000 	 8.541117 
1.114000 	 8.533392 
1.115000 	 8.528243 
1.116000 	 8.521805 
1.117000 	 8.516656 
1.118000 	 8.511506 
1.119000 	 8.503781 
1.120000 	 8.497344 
1.121000 	 8.493482 
1.122000 	 8.485757 
1.123000 	 8.479320 
1.124000 	 8.474170 
1.125000 	 8.467733 
1.126000 	 8.463870 
1.127000 	 8.456146 
1.128000 	 8.449709 
1.129000 	 8.443271 
1.130000 	 8.438122 
1.131000 	 8.430397 
1.132000 	 8.422672 
1.133000 	 8.418810 
1.134000 	 8.408510 
1.135000 	 8.404648 
1.136000 	 8.399498 
1.137000 	 8.390486 
1.138000 	 8.382762 
1.139000 	 8.378899 
1.140000 	 8.372462 
1.141000 	 8.366025 
1.142000 	 8.355725 
1.143000 	 8.353150 
1.144000 	 8.344138 
1.145000 	 8.338989 
1.146000 	 8.328689 
1.147000 	 8.324827 
1.148000 	 8.318389 
1.149000 	 8.310665 
1.150000 	 8.301653 
1.151000 	 8.293928 
1.152000 	 8.290066 
1.153000 	 8.282341 
1.154000 	 8.274616 
1.155000 	 8.265604 
1.156000 	 8.261742 
1.157000 	 8.254017 
1.158000 	 8.245005 
1.159000 	 8.237281 
1.160000 	 8.232131 
1.161000 	 8.224406 
1.162000 	 8.215394 
1.163000 	 8.207669 
1.164000 	 8.202520 
1.165000 	 8.194795 
1.166000 	 8.185783 
1.167000 	 8.178058 
1.168000 	 8.171621 
1.169000 	 8.163896 
1.170000 	 8.156172 
1.171000 	 8.148447 
1.172000 	 8.142010 
1.173000 	 8.134285 
1.174000 	 8.125273 
1.175000 	 8.117549 
1.176000 	 8.109824 
1.177000 	 8.103387 
1.178000 	 8.094375 
1.179000 	 8.085362 
1.180000 	 8.078925 
1.181000 	 8.066051 
1.182000 	 8.062188 
1.183000 	 8.054464 
1.184000 	 8.046739 
1.185000 	 8.036440 
1.186000 	 8.031290 
1.187000 	 8.022278 
1.188000 	 8.013266 
1.189000 	 8.004254 
1.190000 	 7.997816 
1.191000 	 7.988804 
1.192000 	 7.979792 
1.193000 	 7.970780 
1.194000 	 7.964343 
1.195000 	 7.955331 
1.196000 	 7.946319 
1.197000 	 7.937307 
1.198000 	 7.927007 
1.199000 	 7.921857 
1.200000 	 7.912845 
1.201000 	 7.903833 
1.202000 	 7.894821 
1.203000 	 7.887096 
1.204000 	 7.879372 
1.205000 	 7.869072 
1.206000 	 7.860060 
1.207000 	 7.853623 
1.208000 	 7.843323 
1.209000 	 7.834311 
1.210000 	 7.825299 
1.211000 	 7.818862 
1.212000 	 7.808562 
1.213000 	 7.798263 
1.214000 	 7.789251 
1.215000 	 7.781526 
1.216000 	 7.773801 
1.217000 	 7.763502 
1.218000 	 7.753202 
1.219000 	 7.745478 
1.220000 	 7.735178 
1.221000 	 7.727453 
1.222000 	 7.718441 
1.223000 	 7.708142 
1.224000 	 7.699130 
1.225000 	 7.690118 
1.226000 	 7.679818 
1.227000 	 7.672093 
1.228000 	 7.660506 
1.229000 	 7.652782 
1.230000 	 7.642482 
1.231000 	 7.633470 
1.232000 	 7.623171 
1.233000 	 7.614159 
1.234000 	 7.605146 
1.235000 	 7.596134 
1.236000 	 7.585835 
1.237000 	 7.576823 
1.238000 	 7.566523 
1.239000 	 7.557511 
1.240000 	 7.547212 
1.241000 	 7.539487 
1.242000 	 7.527900 
1.243000 	 7.518888 
1.244000 	 7.507301 
1.245000 	 7.497001 
1.246000 	 7.490564 
1.247000 	 7.480265 
1.248000 	 7.469965 
1.249000 	 7.458378 
1.250000 	 7.450653 
1.251000 	 7.441641 
1.252000 	 7.430054 
1.253000 	 7.418467 
1.254000 	 7.410743 
1.255000 	 7.400443 
1.256000 	 7.390144 
1.257000 	 7.379844 
1.258000 	 7.370832 
1.259000 	 7.360532 
1.260000 	 7.348945 
1.261000 	 7.338646 
1.262000 	 7.328346 
1.263000 	 7.319334 
1.264000 	 7.310322 
1.265000 	 7.298735 
1.266000 	 7.288436 
1.267000 	 7.278136 
1.268000 	 7.269124 
1.269000 	 7.254962 
1.270000 	 7.247238 
1.271000 	 7.236938 
1.272000 	 7.226638 
1.273000 	 7.215051 
1.274000 	 7.206039 
1.275000 	 7.194452 
1.276000 	 7.184153 
1.277000 	 7.172566 
1.278000 	 7.163554 
1.279000 	 7.151967 
1.280000 	 7.142955 
1.281000 	 7.132655 
1.282000 	 7.122356 
1.283000 	 7.109481 
1.284000 	 7.100469 
1.285000 	 7.088882 
1.286000 	 7.078583 
1.287000 	 7.068283 
1.288000 	 7.059271 
1.289000 	 7.046397 
1.290000 	 7.036097 
1.291000 	 7.024510 
1.292000 	 7.011636 
1.293000 	 7.003911 
1.294000 	 6.993611 
1.295000 	 6.982024 
1.296000 	 6.970437 
1.297000 	 6.958850 
1.298000 	 6.948551 
1.299000 	 6.938251 
1.300000 	 6.926664 
1.301000 	 6.916365 
1.302000 	 6.904778 
1.303000 	 6.894478 
1.304000 	 6.881604 
1.305000 	 6.872592 
1.306000 	 6.861005 
1.307000 	 6.849418 
1.308000 	 6.837831 
1.309000 	 6.826244 
1.310000 	 6.815944 
1.311000 	 6.805645 
1.312000 	 6.792770 
1.313000 	 6.781183 
1.314000 	 6.770884 
1.315000 	 6.760584 
1.316000 	 6.747710 
1.317000 	 6.736123 
1.318000 	 6.727111 
1.319000 	 6.714236 
1.320000 	 6.702649 
1.321000 	 6.692350 
1.322000 	 6.680763 
1.323000 	 6.670463 
1.324000 	 6.657589 
1.325000 	 6.646002 
1.326000 	 6.635702 
1.327000 	 6.624115 
1.328000 	 6.611241 
1.329000 	 6.600941 
1.330000 	 6.590642 
1.331000 	 6.579055 
1.332000 	 6.566181 
1.333000 	 6.554594 
1.334000 	 6.543007 
1.335000 	 6.531420 
1.336000 	 6.519833 
1.337000 	 6.508246 
1.338000 	 6.496659 
1.339000 	 6.483784 
1.340000 	 6.473485 
1.341000 	 6.463185 
1.342000 	 6.450311 
1.343000 	 6.437436 
1.344000 	 6.428424 
1.345000 	 6.414262 
1.346000 	 6.403963 
1.347000 	 6.391088 
1.348000 	 6.379501 
1.349000 	 6.367914 
1.350000 	 6.357615 
1.351000 	 6.343453 
1.352000 	 6.333153 
1.353000 	 6.318992 
1.354000 	 6.308692 
1.355000 	 6.295818 
1.356000 	 6.282943 
1.357000 	 6.273931 
1.358000 	 6.261057 
1.359000 	 6.248182 
1.360000 	 6.237883 
1.361000 	 6.226296 
1.362000 	 6.213421 
1.363000 	 6.201834 
1.364000 	 6.188960 
1.365000 	 6.177373 
1.366000 	 6.165786 
1.367000 	 6.152912 
1.368000 	 6.141325 
1.369000 	 6.128450 
1.370000 	 6.116863 
1.371000 	 6.103989 
1.372000 	 6.092402 
1.373000 	 6.082102 
1.374000 	 6.067940 
1.375000 	 6.056353 
1.376000 	 6.044766 
1.377000 	 6.031892 
1.378000 	 6.021592 
1.379000 	 6.007431 
1.380000 	 5.995844 
1.381000 	 5.984257 
1.382000 	 5.971382 
1.383000 	 5.959795 
1.384000 	 5.945633 
1.385000 	 5.934046 
1.386000 	 5.922459 
1.387000 	 5.910872 
1.388000 	 5.897998 
1.389000 	 5.886411 
1.390000 	 5.872249 
1.391000 	 5.861950 
1.392000 	 5.849075 
1.393000 	 5.836201 
1.394000 	 5.823326 
1.395000 	 5.811739 
1.396000 	 5.800152 
1.397000 	 5.788565 
1.398000 	 5.775691 
1.399000 	 5.764104 
1.400000 	 5.751230 
1.401000 	 5.739643 
1.402000 	 5.726768 
1.403000 	 5.713894 
1.404000 	 5.702307 
1.405000 	 5.689432 
1.406000 	 5.676558 
1.407000 	 5.663684 
1.408000 	 5.652097 
1.409000 	 5.640510 
1.410000 	 5.626348 
1.411000 	 5.613473 
1.412000 	 5.603174 
1.413000 	 5.590299 
1.414000 	 5.578712 
1.415000 	 5.565838 
1.416000 	 5.552963 
1.417000 	 5.540089 
1.418000 	 5.527215 
1.419000 	 5.515628 
1.420000 	 5.502753 
1.421000 	 5.491166 
1.422000 	 5.478292 
1.423000 	 5.465417 
1.424000 	 5.453830 
1.425000 	 5.440956 
1.426000 	 5.428082 
1.427000 	 5.416495 
1.428000 	 5.403620 
1.429000 	 5.390746 
1.430000 	 5.377871 
1.431000 	 5.364997 
1.432000 	 5.352122 
1.433000 	 5.340535 
1.434000 	 5.327661 
1.435000 	 5.316074 
1.436000 	 5.301912 
1.437000 	 5.290325 
1.438000 	 5.277451 
1.439000 	 5.264576 
1.440000 	 5.252989 
1.441000 	 5.241402 
1.442000 	 5.228528 
1.443000 	 5.215654 
1.444000 	 5.202779 
1.445000 	 5.189905 
1.446000 	 5.177030 
1.447000 	 5.164156 
1.448000 	 5.152569 
1.449000 	 5.138407 
1.450000 	 5.126820 
1.451000 	 5.115233 
1.452000 	 5.101071 
1.453000 	 5.089484 
1.454000 	 5.076610 
1.455000 	 5.063735 
1.456000 	 5.052148 
1.457000 	 5.039274 
1.458000 	 5.025112 
1.459000 	 5.013525 
1.460000 	 5.001938 
1.461000 	 4.989064 
1.462000 	 4.976189 
1.463000 	 4.963315 
1.464000 	 4.951728 
1.465000 	 4.938854 
1.466000 	 4.925979 
1.467000 	 4.914392 
1.468000 	 4.900230 
1.469000 	 4.888643 
1.470000 	 4.874481 
1.471000 	 4.862894 
1.472000 	 4.850020 
1.473000 	 4.838433 
1.474000 	 4.826846 
1.475000 	 4.812684 
1.476000 	 4.801097 
1.477000 	 4.786935 
1.478000 	 4.775348 
1.479000 	 4.762474 
1.480000 	 4.750887 
1.481000 	 4.736725 
1.482000 	 4.725138 
1.483000 	 4.712264 
1.484000 	 4.699389 
1.485000 	 4.687802 
1.486000 	 4.674928 
1.487000 	 4.663341 
1.488000 	 4.650466 
1.489000 	 4.637592 
1.490000 	 4.624718 
1.491000 	 4.611843 
1.492000 	 4.600256 
1.493000 	 4.587382 
1.494000 	 4.574507 
1.495000 	 4.561633 
1.496000 	 4.550046 
1.497000 	 4.538459 
1.498000 	 4.524297 
1.499000 	 4.511423 
1.500000 	 4.501123 
1.501000 	 4.488249 
1.502000 	 4.475374 
1.503000 	 4.462500 
1.504000 	 4.450913 
1.505000 	 4.439326 
1.506000 	 4.426451 
1.507000 	 4.412290 
1.508000 	 4.400703 
1.509000 	 4.387828 
1.510000 	 4.376241 
1.511000 	 4.363367 
1.512000 	 4.350492 
1.513000 	 4.338905 
1.514000 	 4.326031 
1.515000 	 4.313157 
1.516000 	 4.301570 
1.517000 	 4.288695 
1.518000 	 4.277108 
1.519000 	 4.265521 
1.520000 	 4.251359 
1.521000 	 4.239772 
1.522000 	 4.226898 
1.523000 	 4.214024 
1.524000 	 4.202437 
1.525000 	 4.189562 
1.526000 	 4.177975 
1.527000 	 4.163813 
1.528000 	 4.152226 
1.529000 	 4.140639 
1.530000 	 4.127765 
1.531000 	 4.116178 
1.532000 	 4.104591 
1.533000 	 4.091716 
1.534000 	 4.080130 
1.535000 	 4.067255 
1.536000 	 4.054381 
1.537000 	 4.042794 
1.538000 	 4.029919 
1.539000 	 4.018332 
1.540000 	 4.005458 
1.541000 	 3.993871 
1.542000 	 3.982284 
1.543000 	 3.969409 
1.544000 	 3.957822 
1.545000 	 3.944948 
1.546000 	 3.933361 
1.547000 	 3.921774 
1.548000 	 3.908900 
1.549000 	 3.897313 
1.550000 	 3.884438 
1.551000 	 3.872851 
1.552000 	 3.861264 
1.553000 	 3.848390 
1.554000 	 3.836803 
1.555000 	 3.823928 
1.556000 	 3.812342 
1.557000 	 3.799467 
1.558000 	 3.787880 
1.559000 	 3.776293 
1.560000 	 3.765994 
1.561000 	 3.753119 
1.562000 	 3.741532 
1.563000 	 3.728658 
1.564000 	 3.717071 
1.565000 	 3.705484 
1.566000 	 3.692609 
1.567000 	 3.681022 
1.568000 	 3.670723 
1.569000 	 3.657848 
1.570000 	 3.644974 
1.571000 	 3.633387 
1.572000 	 3.621800 
1.573000 	 3.610213 
1.574000 	 3.597339 
1.575000 	 3.585752 
1.576000 	 3.575452 
1.577000 	 3.562578 
1.578000 	 3.550991 
1.579000 	 3.539404 
1.580000 	 3.526529 
1.581000 	 3.516230 
1.582000 	 3.504643 
1.583000 	 3.491768 
1.584000 	 3.481469 
1.585000 	 3.469882 
1.586000 	 3.458295 
1.587000 	 3.446708 
1.588000 	 3.435121 
1.589000 	 3.423534 
1.590000 	 3.411947 
1.591000 	 3.401647 
1.592000 	 3.388773 
1.593000 	 3.377186 
1.594000 	 3.365599 
1.595000 	 3.354012 
1.596000 	 3.341138 
1.597000 	 3.332126 
1.598000 	 3.319251 
1.599000 	 3.308952 
1.600000 	 3.296077 
1.601000 	 3.285778 
1.602000 	 3.274191 
1.603000 	 3.262604 
1.604000 	 3.251017 
1.605000 	 3.240717 
1.606000 	 3.229130 
1.607000 	 3.217543 
1.608000 	 3.208531 
1.609000 	 3.194369 
1.610000 	 3.182782 
1.611000 	 3.172483 
1.612000 	 3.163471 
1.613000 	 3.149309 
1.614000 	 3.139009 
1.615000 	 3.128710 
1.616000 	 3.118410 
1.617000 	 3.105536 
1.618000 	 3.093949 
1.619000 	 3.083649 
1.620000 	 3.073350 
1.621000 	 3.060475 
1.622000 	 3.050176 
1.623000 	 3.039876 
1.624000 	 3.030864 
1.625000 	 3.017990 
1.626000 	 3.006403 
1.627000 	 2.997391 
1.628000 	 2.985804 
1.629000 	 2.974217 
1.630000 	 2.961342 
1.631000 	 2.952330 
1.632000 	 2.942031 
1.633000 	 2.931731 
1.634000 	 2.918857 
1.635000 	 2.908557 
1.636000 	 2.898257 
1.637000 	 2.887958 
1.638000 	 2.877658 
1.639000 	 2.866071 
1.640000 	 2.855772 
1.641000 	 2.845472 
1.642000 	 2.835173 
1.643000 	 2.823586 
1.644000 	 2.813286 
1.645000 	 2.802987 
1.646000 	 2.792687 
1.647000 	 2.779813 
1.648000 	 2.770801 
1.649000 	 2.761789 
1.650000 	 2.750202 
1.651000 	 2.739902 
1.652000 	 2.729603 
1.653000 	 2.719303 
1.654000 	 2.710291 
1.655000 	 2.701279 
1.656000 	 2.688404 
1.657000 	 2.678105 
1.658000 	 2.669093 
1.659000 	 2.658793 
1.660000 	 2.647206 
1.661000 	 2.636907 
1.662000 	 2.626607 
1.663000 	 2.617595 
1.664000 	 2.606008 
1.665000 	 2.595709 
1.666000 	 2.586696 
1.667000 	 2.577684 
1.668000 	 2.564810 
1.669000 	 2.555798 
1.670000 	 2.546786 
1.671000 	 2.537774 
1.672000 	 2.527474 
1.673000 	 2.515887 
1.674000 	 2.506875 
1.675000 	 2.497863 
1.676000 	 2.487563 
1.677000 	 2.477264 
1.678000 	 2.466964 
1.679000 	 2.457952 
1.680000 	 2.448940 
1.681000 	 2.438641 
1.682000 	 2.428341 
1.683000 	 2.419329 
1.684000 	 2.410317 
1.685000 	 2.400017 
1.686000 	 2.389718 
1.687000 	 2.381993 
1.688000 	 2.371694 
1.689000 	 2.362681 
1.690000 	 2.352382 
1.691000 	 2.342082 
1.692000 	 2.334358 
1.693000 	 2.324058 
1.694000 	 2.312471 
1.695000 	 2.306034 
1.696000 	 2.295735 
1.697000 	 2.286722 
1.698000 	 2.275135 
1.699000 	 2.267411 
1.700000 	 2.258399 
1.701000 	 2.249387 
1.702000 	 2.244237 
1.703000 	 2.230075 
1.704000 	 2.221063 
1.705000 	 2.213338 
1.706000 	 2.205614 
1.707000 	 2.194027 
1.708000 	 2.185014 
1.709000 	 2.177290 
1.710000 	 2.169565 
1.711000 	 2.159266 
1.712000 	 2.150254 
1.713000 	 2.141241 
1.714000 	 2.133517 
1.715000 	 2.123217 
1.716000 	 2.114205 
1.717000 	 2.105193 
1.718000 	 2.098756 
1.719000 	 2.091031 
1.720000 	 2.079444 
1.721000 	 2.071720 
1.722000 	 2.065282 
1.723000 	 2.054983 
1.724000 	 2.045971 
1.725000 	 2.036959 
1.726000 	 2.030521 
1.727000 	 2.021509 
1.728000 	 2.011210 
1.729000 	 2.003485 
1.730000 	 1.997048 
1.731000 	 1.988036 
1.732000 	 1.977736 
1.733000 	 1.970012 
1.734000 	 1.962287 
1.735000 	 1.954562 
1.736000 	 1.945550 
1.737000 	 1.936538 
1.738000 	 1.928813 
1.739000 	 1.922376 
1.740000 	 1.913364 
1.741000 	 1.904352 
1.742000 	 1.896627 
1.743000 	 1.888903 
1.744000 	 1.881178 
1.745000 	 1.872166 
1.746000 	 1.864441 
1.747000 	 1.858004 
1.748000 	 1.850279 
1.749000 	 1.843842 
1.750000 	 1.833543 
1.751000 	 1.827106 
1.752000 	 1.818093 
1.753000 	 1.812944 
1.754000 	 1.802644 
1.755000 	 1.796207 
1.756000 	 1.788482 
1.757000 	 1.782045 
1.758000 	 1.774320 
1.759000 	 1.766596 
1.760000 	 1.757584 
1.761000 	 1.752434 
1.762000 	 1.742134 
1.763000 	 1.736985 
1.764000 	 1.729260 
1.765000 	 1.722823 
1.766000 	 1.717673 
1.767000 	 1.706086 
1.768000 	 1.699649 
1.769000 	 1.694499 
1.770000 	 1.688062 
1.771000 	 1.677762 
1.772000 	 1.671325 
1.773000 	 1.664888 
1.774000 	 1.659738 
1.775000 	 1.649438 
1.776000 	 1.644289 
1.777000 	 1.637851 
1.778000 	 1.631414 
1.779000 	 1.623690 
1.780000 	 1.615965 
1.781000 	 1.609528 
1.782000 	 1.604378 
1.783000 	 1.596653 
1.784000 	 1.588929 
1.785000 	 1.582491 
1.786000 	 1.577342 
1.787000 	 1.569617 
1.788000 	 1.563180 
1.789000 	 1.556743 
1.790000 	 1.551593 
1.791000 	 1.543868 
1.792000 	 1.537431 
1.793000 	 1.530994 
1.794000 	 1.524557 
1.795000 	 1.518119 
1.796000 	 1.514257 
1.797000 	 1.505245 
1.798000 	 1.500095 
1.799000 	 1.493658 
1.800000 	 1.488508 
1.801000 	 1.479496 
1.802000 	 1.475634 
1.803000 	 1.469197 
1.804000 	 1.465334 
1.805000 	 1.457610 
1.806000 	 1.451172 
1.807000 	 1.446023 
1.808000 	 1.440873 
1.809000 	 1.433148 
1.810000 	 1.429286 
1.811000 	 1.421561 
1.812000 	 1.417699 
1.813000 	 1.416411 
1.814000 	 1.404824 
1.815000 	 1.399675 
1.816000 	 1.395812 
1.817000 	 1.391950 
1.818000 	 1.381650 
1.819000 	 1.377788 
1.820000 	 1.372638 
1.821000 	 1.370063 
1.822000 	 1.362339 
1.823000 	 1.357189 
1.824000 	 1.352039 
1.825000 	 1.349464 
1.826000 	 1.341740 
1.827000 	 1.335303 
1.828000 	 1.331440 
1.829000 	 1.328865 
1.830000 	 1.321141 
1.831000 	 1.315991 
1.832000 	 1.310841 
1.833000 	 1.306979 
1.834000 	 1.300542 
1.835000 	 1.294104 
1.836000 	 1.290242 
1.837000 	 1.286380 
1.838000 	 1.282517 
1.839000 	 1.274793 
1.840000 	 1.272218 
1.841000 	 1.268356 
1.842000 	 1.261918 
1.843000 	 1.259343 
1.844000 	 1.252906 
1.845000 	 1.249044 
1.846000 	 1.246469 
1.847000 	 1.241319 
1.848000 	 1.234882 
1.849000 	 1.232307 
1.850000 	 1.227157 
1.851000 	 1.223295 
1.852000 	 1.218145 
1.853000 	 1.212996 
1.854000 	 1.209133 
1.855000 	 1.206558 
1.856000 	 1.201409 
1.857000 	 1.197546 
1.858000 	 1.196259 
1.859000 	 1.189822 
1.860000 	 1.191109 
1.861000 	 1.182097 
1.862000 	 1.178235 
1.863000 	 1.175660 
1.864000 	 1.174372 
1.865000 	 1.166648 
1.866000 	 1.161498 
1.867000 	 1.160210 
1.868000 	 1.157636 
1.869000 	 1.153773 
1.870000 	 1.148623 
1.871000 	 1.146049 
1.872000 	 1.143474 
1.873000 	 1.137036 
1.874000 	 1.133174 
1.875000 	 1.134462 
1.876000 	 1.129312 
1.877000 	 1.126737 
1.878000 	 1.121587 
1.879000 	 1.119012 
1.880000 	 1.117725 
1.881000 	 1.115150 
1.882000 	 1.108713 
1.883000 	 1.104850 
1.884000 	 1.103563 
1.885000 	 1.100988 
1.886000 	 1.095838 
1.887000 	 1.093263 
1.888000 	 1.093263 
1.889000 	 1.089401 
1.890000 	 1.085539 
1.891000 	 1.081676 
1.892000 	 1.079102 
1.893000 	 1.077814 
1.894000 	 1.073952 
1.895000 	 1.071377 
1.896000 	 1.068802 
1.897000 	 1.066227 
1.898000 	 1.063652 
1.899000 	 1.061077 
1.900000 	 1.058502 
1.901000 	 1.057215 
1.902000 	 1.055928 
1.903000 	 1.052065 
1.904000 	 1.049490 
1.905000 	 1.046915 
1.906000 	 1.045628 
1.907000 	 1.048203 
1.908000 	 1.040478 
1.909000 	 1.039191 
1.910000 	 1.037903 
1.911000 	 1.037903 
1.912000 	 1.034041 
1.913000 	 1.031466 
1.914000 	 1.030179 
1.915000 	 1.031466 
1.916000 	 1.026316 
1.917000 	 1.025029 
1.918000 	 1.022454 
1.919000 	 1.022454 
1.920000 	 1.017304 
1.921000 	 1.017304 
1.922000 	 1.016017 
1.923000 	 1.016017 
1.924000 	 1.017304 
1.925000 	 1.010867 
1.926000 	 1.009580 
1.927000 	 1.009580 
1.928000 	 1.009580 
1.929000 	 1.005717 
1.930000 	 1.004430 
1.931000 	 1.004430 
1.932000 	 1.005717 
1.933000 	 1.001855 
1.934000 	 0.999280 
1.935000 	 1.000568 
1.936000 	 0.999280 
1.937000 	 0.997993 
1.938000 	 0.995418 
1.939000 	 0.996705 
1.940000 	 0.996705 
1.941000 	 0.994130 
1.942000 	 0.992843 
1.943000 	 0.992843 
1.944000 	 0.992843 
1.945000 	 0.991555 
1.946000 	 0.990268 
1.947000 	 0.990268 
1.948000 	 0.990268 
1.949000 	 0.988981 
1.950000 	 0.987693 
1.951000 	 0.987693 
1.952000 	 0.988981 
1.953000 	 0.987693 
1.954000 	 0.990268 
1.955000 	 0.985118 
1.956000 	 0.986406 
1.957000 	 0.987693 
1.958000 	 0.987693 
1.959000 	 0.986406 
1.960000 	 0.986406 
1.961000 	 0.986406 
1.962000 	 0.987693 
1.963000 	 0.986406 
1.964000 	 0.986406 
1.965000 	 0.985118 
1.966000 	 0.987693 
1.967000 	 0.985118 
1.968000 	 0.986406 
1.969000 	 0.987693 
1.970000 	 0.990268 
1.971000 	 0.992843 
1.972000 	 0.987693 
1.973000 	 0.988981 
1.974000 	 0.990268 
1.975000 	 0.992843 
1.976000 	 0.988981 
1.977000 	 0.990268 
1.978000 	 0.991555 
1.979000 	 0.994130 
1.980000 	 0.992843 
1.981000 	 0.994130 
1.982000 	 0.995418 
1.983000 	 0.997993 
1.984000 	 0.995418 
1.985000 	 0.996705 
1.986000 	 0.997993 
1.987000 	 1.000568 
1.988000 	 1.000568 
1.989000 	 1.000568 
1.990000 	 1.003142 
1.991000 	 1.005717 
1.992000 	 1.004430 
1.993000 	 1.004430 
1.994000 	 1.007005 
1.995000 	 1.008292 
1.996000 	 1.009580 
1.997000 	 1.010867 
1.998000 	 1.013442 
1.999000 	 1.014729 
2.000000 	 1.016017 
2.001000 	 1.019879 
2.002000 	 1.018592 
2.003000 	 1.021167 
2.004000 	 1.021167 
2.005000 	 1.023742 
2.006000 	 1.025029 
2.007000 	 1.027604 
2.008000 	 1.028891 
2.009000 	 1.031466 
2.010000 	 1.031466 
2.011000 	 1.034041 
2.012000 	 1.036616 
2.013000 	 1.039191 
2.014000 	 1.039191 
2.015000 	 1.041766 
2.016000 	 1.045628 
2.017000 	 1.048203 
2.018000 	 1.053353 
2.019000 	 1.050778 
2.020000 	 1.053353 
2.021000 	 1.057215 
2.022000 	 1.063652 
2.023000 	 1.059790 
2.024000 	 1.063652 
2.025000 	 1.066227 
2.026000 	 1.072664 
2.027000 	 1.070089 
2.028000 	 1.072664 
2.029000 	 1.077814 
2.030000 	 1.080389 
2.031000 	 1.081676 
2.032000 	 1.082964 
2.033000 	 1.086826 
2.034000 	 1.091976 
2.035000 	 1.094551 
2.036000 	 1.094551 
2.037000 	 1.098413 
2.038000 	 1.103563 
2.039000 	 1.106138 
2.040000 	 1.107425 
2.041000 	 1.110000 
2.042000 	 1.115150 
2.043000 	 1.119012 
2.044000 	 1.119012 
2.045000 	 1.124162 
2.046000 	 1.128024 
2.047000 	 1.130599 
2.048000 	 1.133174 
2.049000 	 1.135749 
2.050000 	 1.142186 
2.051000 	 1.143474 
2.052000 	 1.148623 
2.053000 	 1.149911 
2.054000 	 1.153773 
2.055000 	 1.157636 
2.056000 	 1.162785 
2.057000 	 1.165360 
2.058000 	 1.169223 
2.059000 	 1.173085 
2.060000 	 1.178235 
2.061000 	 1.180809 
2.062000 	 1.185959 
2.063000 	 1.188534 
2.064000 	 1.192396 
2.065000 	 1.201409 
2.066000 	 1.200121 
2.067000 	 1.203983 
2.068000 	 1.209133 
2.069000 	 1.215570 
2.070000 	 1.215570 
2.071000 	 1.222008 
2.072000 	 1.225870 
2.073000 	 1.232307 
2.074000 	 1.233595 
2.075000 	 1.240032 
2.076000 	 1.243894 
2.077000 	 1.250331 
2.078000 	 1.250331 
2.079000 	 1.255481 
2.080000 	 1.260631 
2.081000 	 1.267068 
2.082000 	 1.272218 
2.083000 	 1.274793 
2.084000 	 1.279943 
2.085000 	 1.286380 
2.086000 	 1.290242 
2.087000 	 1.292817 
2.088000 	 1.299254 
2.089000 	 1.305691 
2.090000 	 1.309554 
2.091000 	 1.312129 
2.092000 	 1.319853 
2.093000 	 1.325003 
2.094000 	 1.330153 
2.095000 	 1.332728 
2.096000 	 1.339165 
2.097000 	 1.344315 
2.098000 	 1.350752 
2.099000 	 1.354614 
2.100000 	 1.358477 
2.101000 	 1.366201 
2.102000 	 1.372638 
2.103000 	 1.375213 
2.104000 	 1.380363 
2.105000 	 1.386800 
2.106000 	 1.393237 
2.107000 	 1.398387 
2.108000 	 1.402250 
2.109000 	 1.409974 
2.110000 	 1.415124 
2.111000 	 1.420274 
2.112000 	 1.430573 
2.113000 	 1.431861 
2.114000 	 1.438298 
2.115000 	 1.446023 
2.116000 	 1.452460 
2.117000 	 1.456322 
2.118000 	 1.460184 
2.119000 	 1.466622 
2.120000 	 1.475634 
2.121000 	 1.479496 
2.122000 	 1.485933 
2.123000 	 1.491083 
2.124000 	 1.500095 
2.125000 	 1.502670 
2.126000 	 1.510395 
2.127000 	 1.515544 
2.128000 	 1.524557 
2.129000 	 1.530994 
2.130000 	 1.533569 
2.131000 	 1.541293 
2.132000 	 1.551593 
2.133000 	 1.556743 
2.134000 	 1.560605 
2.135000 	 1.567042 
2.136000 	 1.574767 
2.137000 	 1.583779 
2.138000 	 1.586354 
2.139000 	 1.592791 
2.140000 	 1.600516 
2.141000 	 1.609528 
