times (s) 	 Voltage (V) 
3.224000 	 3.273689 
3.225000 	 3.262611 
3.226000 	 3.250229 
3.227000 	 3.240129 
3.228000 	 3.227748 
3.229000 	 3.215041 
3.230000 	 3.204614 
3.231000 	 3.192559 
3.232000 	 3.180504 
3.233000 	 3.169100 
3.234000 	 3.156718 
3.235000 	 3.144989 
3.236000 	 3.133259 
3.237000 	 3.121204 
3.238000 	 3.109148 
3.239000 	 3.097093 
3.240000 	 3.085363 
3.241000 	 3.072656 
3.242000 	 3.059949 
3.243000 	 3.048220 
3.244000 	 3.037793 
3.245000 	 3.025086 
3.246000 	 3.013357 
3.247000 	 3.001301 
3.248000 	 2.989246 
3.249000 	 2.976213 
3.250000 	 2.965135 
3.251000 	 2.952754 
3.252000 	 2.940373 
3.253000 	 2.927991 
3.254000 	 2.914958 
3.255000 	 2.902903 
3.256000 	 2.890848 
3.257000 	 2.878141 
3.258000 	 2.867063 
3.259000 	 2.854356 
3.260000 	 2.841648 
3.261000 	 2.827964 
3.262000 	 2.817212 
3.263000 	 2.804505 
3.264000 	 2.792449 
3.265000 	 2.779416 
3.266000 	 2.767035 
3.267000 	 2.754328 
3.268000 	 2.742273 
3.269000 	 2.729566 
3.270000 	 2.717184 
3.271000 	 2.704152 
3.272000 	 2.693074 
3.273000 	 2.679715 
3.274000 	 2.667008 
3.275000 	 2.655278 
3.276000 	 2.641268 
3.277000 	 2.629864 
3.278000 	 2.616505 
3.279000 	 2.604124 
3.280000 	 2.592395 
3.281000 	 2.578384 
3.282000 	 2.566329 
3.283000 	 2.554925 
3.284000 	 2.541892 
3.285000 	 2.528859 
3.286000 	 2.517130 
3.287000 	 2.503771 
3.288000 	 2.491064 
3.289000 	 2.478357 
3.290000 	 2.466953 
3.291000 	 2.453594 
3.292000 	 2.441213 
3.293000 	 2.428180 
3.294000 	 2.414821 
3.295000 	 2.403743 
3.296000 	 2.390711 
3.297000 	 2.377678 
3.298000 	 2.365948 
3.299000 	 2.353567 
3.300000 	 2.340860 
3.301000 	 2.327501 
3.302000 	 2.315446 
3.303000 	 2.302739 
3.304000 	 2.291335 
3.305000 	 2.277650 
3.306000 	 2.265921 
3.307000 	 2.253214 
3.308000 	 2.240832 
3.309000 	 2.228451 
3.310000 	 2.215744 
3.311000 	 2.202711 
3.312000 	 2.190656 
3.313000 	 2.177949 
3.314000 	 2.166219 
3.315000 	 2.153186 
3.316000 	 2.139828 
3.317000 	 2.128750 
3.318000 	 2.117020 
3.319000 	 2.103335 
3.320000 	 2.091606 
3.321000 	 2.079225 
3.322000 	 2.067495 
3.323000 	 2.054788 
3.324000 	 2.043384 
3.325000 	 2.030677 
3.326000 	 2.018296 
3.327000 	 2.005589 
3.328000 	 1.994511 
3.329000 	 1.982130 
3.330000 	 1.968445 
3.331000 	 1.957693 
3.332000 	 1.944334 
3.333000 	 1.932930 
3.334000 	 1.920875 
3.335000 	 1.908820 
3.336000 	 1.897416 
3.337000 	 1.884057 
3.338000 	 1.872328 
3.339000 	 1.860598 
3.340000 	 1.848543 
3.341000 	 1.837139 
3.342000 	 1.825409 
3.343000 	 1.812376 
3.344000 	 1.801950 
3.345000 	 1.788917 
3.346000 	 1.778491 
3.347000 	 1.766435 
3.348000 	 1.754380 
3.349000 	 1.741999 
3.350000 	 1.730921 
3.351000 	 1.718214 
3.352000 	 1.708113 
3.353000 	 1.696384 
3.354000 	 1.684002 
3.355000 	 1.672599 
3.356000 	 1.662172 
3.357000 	 1.650117 
3.358000 	 1.638387 
3.359000 	 1.627309 
3.360000 	 1.615580 
3.361000 	 1.605153 
3.362000 	 1.593750 
3.363000 	 1.582672 
3.364000 	 1.570616 
3.365000 	 1.559212 
3.366000 	 1.549438 
3.367000 	 1.538686 
3.368000 	 1.526630 
3.369000 	 1.516204 
3.370000 	 1.504149 
3.371000 	 1.492745 
3.372000 	 1.482970 
3.373000 	 1.471566 
3.374000 	 1.461140 
3.375000 	 1.451040 
3.376000 	 1.439636 
3.377000 	 1.428558 
3.378000 	 1.418783 
3.379000 	 1.406402 
3.380000 	 1.397605 
3.381000 	 1.385875 
3.382000 	 1.376426 
3.383000 	 1.365674 
3.384000 	 1.355248 
3.385000 	 1.344496 
3.386000 	 1.335047 
3.387000 	 1.324621 
3.388000 	 1.314520 
3.389000 	 1.304745 
3.390000 	 1.293667 
3.391000 	 1.283567 
3.392000 	 1.273466 
3.393000 	 1.264018 
3.394000 	 1.253917 
3.395000 	 1.243491 
3.396000 	 1.234042 
3.397000 	 1.224919 
3.398000 	 1.213841 
3.399000 	 1.204392 
3.400000 	 1.195595 
3.401000 	 1.185169 
3.402000 	 1.175720 
3.403000 	 1.165619 
3.404000 	 1.157148 
3.405000 	 1.148351 
3.406000 	 1.138576 
3.407000 	 1.129127 
3.408000 	 1.120004 
3.409000 	 1.111207 
3.410000 	 1.101107 
3.411000 	 1.092635 
3.412000 	 1.082535 
3.413000 	 1.074389 
3.414000 	 1.066244 
3.415000 	 1.056469 
3.416000 	 1.047997 
3.417000 	 1.039526 
3.418000 	 1.029751 
3.419000 	 1.021280 
3.420000 	 1.013460 
3.421000 	 1.005315 
3.422000 	 0.996843 
3.423000 	 0.988046 
3.424000 	 0.979249 
3.425000 	 0.971429 
3.426000 	 0.963610 
3.427000 	 0.954487 
3.428000 	 0.946667 
3.429000 	 0.938195 
3.430000 	 0.931679 
3.431000 	 0.923859 
3.432000 	 0.914410 
3.433000 	 0.907894 
3.434000 	 0.899748 
3.435000 	 0.892906 
3.436000 	 0.885412 
3.437000 	 0.876615 
3.438000 	 0.869773 
3.439000 	 0.862931 
3.440000 	 0.855111 
3.441000 	 0.847617 
3.442000 	 0.839797 
3.443000 	 0.833932 
3.444000 	 0.827090 
3.445000 	 0.819270 
3.446000 	 0.811776 
3.447000 	 0.805912 
3.448000 	 0.798744 
3.449000 	 0.791901 
3.450000 	 0.785385 
3.451000 	 0.778868 
3.452000 	 0.772678 
3.453000 	 0.766813 
3.454000 	 0.758667 
3.455000 	 0.752803 
3.456000 	 0.747264 
3.457000 	 0.741725 
3.458000 	 0.734231 
3.459000 	 0.727388 
3.460000 	 0.721524 
3.461000 	 0.716636 
3.462000 	 0.710446 
3.463000 	 0.703603 
3.464000 	 0.698716 
3.465000 	 0.693503 
3.466000 	 0.687312 
3.467000 	 0.681773 
3.468000 	 0.676886 
3.469000 	 0.671999 
3.470000 	 0.666134 
3.471000 	 0.660595 
3.472000 	 0.656033 
3.473000 	 0.650820 
3.474000 	 0.646259 
3.475000 	 0.640068 
3.476000 	 0.635507 
3.477000 	 0.631271 
3.478000 	 0.626709 
3.479000 	 0.621170 
3.480000 	 0.616609 
3.481000 	 0.612699 
3.482000 	 0.608789 
3.483000 	 0.604228 
3.484000 	 0.599666 
3.485000 	 0.596082 
3.486000 	 0.592172 
3.487000 	 0.586959 
3.488000 	 0.583049 
3.489000 	 0.579139 
3.490000 	 0.575555 
3.491000 	 0.571320 
3.492000 	 0.568387 
3.493000 	 0.564477 
3.494000 	 0.560568 
3.495000 	 0.558287 
3.496000 	 0.553725 
3.497000 	 0.551119 
3.498000 	 0.547209 
3.499000 	 0.545254 
3.500000 	 0.543299 
3.501000 	 0.537434 
3.502000 	 0.535153 
3.503000 	 0.533198 
3.504000 	 0.531244 
3.505000 	 0.527985 
3.506000 	 0.524401 
3.507000 	 0.522121 
3.508000 	 0.521469 
3.509000 	 0.517233 
3.510000 	 0.514301 
3.511000 	 0.512998 
3.512000 	 0.512020 
3.513000 	 0.508436 
3.514000 	 0.507133 
3.515000 	 0.504852 
3.516000 	 0.503549 
3.517000 	 0.503874 
3.518000 	 0.499313 
3.519000 	 0.498661 
3.520000 	 0.496381 
3.521000 	 0.496381 
3.522000 	 0.493448 
3.523000 	 0.492797 
3.524000 	 0.491493 
3.525000 	 0.491819 
3.526000 	 0.488887 
3.527000 	 0.488887 
3.528000 	 0.487583 
3.529000 	 0.487258 
3.530000 	 0.485628 
3.531000 	 0.485303 
3.532000 	 0.485303 
3.533000 	 0.484651 
3.534000 	 0.484325 
3.535000 	 0.483999 
3.536000 	 0.483348 
3.537000 	 0.483348 
3.538000 	 0.483348 
3.539000 	 0.483022 
3.540000 	 0.482696 
3.541000 	 0.484651 
3.542000 	 0.483348 
3.543000 	 0.483348 
3.544000 	 0.483674 
3.545000 	 0.485628 
3.546000 	 0.485628 
3.547000 	 0.485954 
3.548000 	 0.486606 
3.549000 	 0.487909 
3.550000 	 0.487583 
3.551000 	 0.489212 
3.552000 	 0.489538 
3.553000 	 0.491819 
3.554000 	 0.492797 
3.555000 	 0.493448 
3.556000 	 0.494751 
3.557000 	 0.496381 
3.558000 	 0.498661 
3.559000 	 0.499313 
3.560000 	 0.500942 
3.561000 	 0.501920 
3.562000 	 0.504852 
3.563000 	 0.507133 
3.564000 	 0.510065 
3.565000 	 0.510391 
3.566000 	 0.512020 
3.567000 	 0.514301 
3.568000 	 0.517885 
3.569000 	 0.518862 
3.570000 	 0.522446 
3.571000 	 0.524075 
3.572000 	 0.528311 
3.573000 	 0.529289 
3.574000 	 0.532873 
3.575000 	 0.535479 
3.576000 	 0.539715 
3.577000 	 0.541344 
3.578000 	 0.543299 
3.579000 	 0.547535 
3.580000 	 0.551445 
3.581000 	 0.555029 
3.582000 	 0.556984 
3.583000 	 0.560568 
3.584000 	 0.564152 
3.585000 	 0.568061 
3.586000 	 0.570342 
3.587000 	 0.575230 
3.588000 	 0.579139 
3.589000 	 0.583375 
3.590000 	 0.586308 
3.591000 	 0.590869 
3.592000 	 0.595105 
3.593000 	 0.599666 
3.594000 	 0.603576 
3.595000 	 0.607160 
3.596000 	 0.611722 
3.597000 	 0.616935 
3.598000 	 0.620845 
3.599000 	 0.625406 
3.600000 	 0.630293 
3.601000 	 0.635832 
3.602000 	 0.639742 
3.603000 	 0.645281 
3.604000 	 0.650169 
3.605000 	 0.655382 
3.606000 	 0.660595 
3.607000 	 0.664831 
3.608000 	 0.670044 
3.609000 	 0.675909 
3.610000 	 0.681448 
3.611000 	 0.686009 
3.612000 	 0.691874 
3.613000 	 0.697739 
3.614000 	 0.704581 
3.615000 	 0.709468 
3.616000 	 0.715007 
3.617000 	 0.720872 
3.618000 	 0.727388 
3.619000 	 0.732602 
3.620000 	 0.739118 
3.621000 	 0.745309 
3.622000 	 0.751825 
3.623000 	 0.758993 
3.624000 	 0.763881 
3.625000 	 0.770723 
3.626000 	 0.777565 
3.627000 	 0.783756 
3.628000 	 0.792553 
3.629000 	 0.796463 
3.630000 	 0.803305 
3.631000 	 0.811776 
3.632000 	 0.819270 
3.633000 	 0.824158 
3.634000 	 0.831652 
3.635000 	 0.839471 
3.636000 	 0.847291 
3.637000 	 0.853807 
3.638000 	 0.861301 
3.639000 	 0.868795 
3.640000 	 0.876941 
3.641000 	 0.882806 
3.642000 	 0.890625 
3.643000 	 0.898445 
3.644000 	 0.907242 
3.645000 	 0.914736 
3.646000 	 0.921253 
3.647000 	 0.928747 
3.648000 	 0.936892 
3.649000 	 0.946341 
3.650000 	 0.953183 
3.651000 	 0.961980 
3.652000 	 0.970452 
3.653000 	 0.978923 
3.654000 	 0.987069 
3.655000 	 0.994237 
3.656000 	 1.003034 
3.657000 	 1.012157 
3.658000 	 1.019977 
3.659000 	 1.028122 
3.660000 	 1.037245 
3.661000 	 1.045717 
3.662000 	 1.054840 
3.663000 	 1.062985 
3.664000 	 1.072434 
3.665000 	 1.082209 
3.666000 	 1.090680 
3.667000 	 1.098500 
3.668000 	 1.108275 
3.669000 	 1.118049 
3.670000 	 1.127824 
3.671000 	 1.135644 
3.672000 	 1.146070 
3.673000 	 1.154867 
3.674000 	 1.165619 
3.675000 	 1.173439 
3.676000 	 1.183214 
3.677000 	 1.193966 
3.678000 	 1.203089 
3.679000 	 1.212538 
3.680000 	 1.221987 
3.681000 	 1.231110 
3.682000 	 1.241862 
3.683000 	 1.251636 
3.684000 	 1.262388 
3.685000 	 1.271511 
3.686000 	 1.281612 
3.687000 	 1.292038 
3.688000 	 1.301813 
3.689000 	 1.312891 
3.690000 	 1.322666 
3.691000 	 1.333092 
3.692000 	 1.343518 
3.693000 	 1.352641 
3.694000 	 1.362742 
3.695000 	 1.374797 
3.696000 	 1.385549 
3.697000 	 1.394998 
3.698000 	 1.405099 
3.699000 	 1.416502 
3.700000 	 1.427906 
3.701000 	 1.437029 
3.702000 	 1.447781 
3.703000 	 1.459837 
3.704000 	 1.469611 
3.705000 	 1.481015 
3.706000 	 1.492745 
3.707000 	 1.502519 
3.708000 	 1.512946 
3.709000 	 1.525979 
3.710000 	 1.535753 
3.711000 	 1.546831 
3.712000 	 1.558235 
3.713000 	 1.569313 
3.714000 	 1.580065 
3.715000 	 1.591795 
3.716000 	 1.603198 
3.717000 	 1.614602 
3.718000 	 1.625029 
3.719000 	 1.637410 
3.720000 	 1.648488 
3.721000 	 1.659566 
3.722000 	 1.671295 
3.723000 	 1.682047 
3.724000 	 1.694429 
3.725000 	 1.706484 
3.726000 	 1.717236 
3.727000 	 1.728640 
3.728000 	 1.740370 
3.729000 	 1.752425 
3.730000 	 1.764806 
3.731000 	 1.774581 
3.732000 	 1.787614 
3.733000 	 1.799669 
3.734000 	 1.812050 
3.735000 	 1.822803 
3.736000 	 1.834532 
3.737000 	 1.846262 
3.738000 	 1.859295 
3.739000 	 1.870698 
3.740000 	 1.882102 
3.741000 	 1.894158 
3.742000 	 1.906213 
3.743000 	 1.919572 
3.744000 	 1.930650 
3.745000 	 1.942379 
3.746000 	 1.954761 
3.747000 	 1.967142 
3.748000 	 1.978871 
3.749000 	 1.991253 
3.750000 	 2.002982 
3.751000 	 2.015363 
3.752000 	 2.027745 
3.753000 	 2.039474 
3.754000 	 2.053159 
3.755000 	 2.064563 
3.756000 	 2.078573 
3.757000 	 2.089651 
3.758000 	 2.101706 
3.759000 	 2.114413 
3.760000 	 2.126469 
3.761000 	 2.139828 
3.762000 	 2.151231 
3.763000 	 2.163613 
3.764000 	 2.175668 
3.765000 	 2.188375 
3.766000 	 2.200430 
3.767000 	 2.213138 
3.768000 	 2.225193 
3.769000 	 2.237900 
3.770000 	 2.250607 
3.771000 	 2.263640 
3.772000 	 2.275695 
3.773000 	 2.288077 
3.774000 	 2.300784 
3.775000 	 2.312839 
3.776000 	 2.325220 
3.777000 	 2.337927 
3.778000 	 2.350634 
3.779000 	 2.362690 
3.780000 	 2.376049 
3.781000 	 2.388756 
3.782000 	 2.400811 
3.783000 	 2.413844 
3.784000 	 2.426551 
3.785000 	 2.438606 
3.786000 	 2.451314 
3.787000 	 2.464021 
3.788000 	 2.476076 
3.789000 	 2.488457 
3.790000 	 2.501816 
3.791000 	 2.513546 
3.792000 	 2.526904 
3.793000 	 2.539611 
3.794000 	 2.551993 
3.795000 	 2.564374 
3.796000 	 2.577081 
3.797000 	 2.588810 
3.798000 	 2.602169 
3.799000 	 2.614225 
3.800000 	 2.626932 
3.801000 	 2.638987 
3.802000 	 2.652020 
3.803000 	 2.664727 
3.804000 	 2.677434 
3.805000 	 2.690467 
3.806000 	 2.702848 
3.807000 	 2.715555 
3.808000 	 2.727285 
3.809000 	 2.739992 
3.810000 	 2.751722 
3.811000 	 2.765406 
3.812000 	 2.776810 
3.813000 	 2.789843 
3.814000 	 2.801898 
3.815000 	 2.813954 
3.816000 	 2.827638 
3.817000 	 2.839368 
3.818000 	 2.851423 
3.819000 	 2.863479 
3.820000 	 2.875534 
3.821000 	 2.888567 
3.822000 	 2.900622 
3.823000 	 2.913329 
3.824000 	 2.925059 
3.825000 	 2.937440 
3.826000 	 2.949821 
3.827000 	 2.962528 
3.828000 	 2.973932 
3.829000 	 2.986639 
3.830000 	 2.999021 
3.831000 	 3.010750 
3.832000 	 3.023457 
3.833000 	 3.035187 
3.834000 	 3.046265 
3.835000 	 3.059623 
3.836000 	 3.071027 
3.837000 	 3.083408 
3.838000 	 3.094812 
3.839000 	 3.106868 
3.840000 	 3.118597 
3.841000 	 3.130001 
3.842000 	 3.142708 
3.843000 	 3.154438 
3.844000 	 3.166167 
3.845000 	 3.178223 
3.846000 	 3.189952 
3.847000 	 3.202334 
3.848000 	 3.213086 
3.849000 	 3.225141 
3.850000 	 3.236545 
3.851000 	 3.248275 
3.852000 	 3.260656 
3.853000 	 3.270430 
3.854000 	 3.283463 
3.855000 	 3.293890 
3.856000 	 3.305945 
3.857000 	 3.317675 
3.858000 	 3.328753 
3.859000 	 3.340156 
3.860000 	 3.351234 
3.861000 	 3.362638 
3.862000 	 3.373716 
3.863000 	 3.385771 
3.864000 	 3.396849 
3.865000 	 3.407602 
3.866000 	 3.419005 
3.867000 	 3.428780 
3.868000 	 3.441161 
3.869000 	 3.452239 
3.870000 	 3.463643 
3.871000 	 3.474069 
3.872000 	 3.485473 
3.873000 	 3.495899 
3.874000 	 3.506651 
3.875000 	 3.517078 
3.876000 	 3.527830 
3.877000 	 3.538256 
3.878000 	 3.549660 
3.879000 	 3.559760 
3.880000 	 3.570513 
3.881000 	 3.581265 
3.882000 	 3.591365 
3.883000 	 3.601466 
3.884000 	 3.612218 
3.885000 	 3.622970 
3.886000 	 3.632419 
3.887000 	 3.643823 
3.888000 	 3.652946 
3.889000 	 3.664675 
3.890000 	 3.674450 
3.891000 	 3.683573 
3.892000 	 3.693348 
3.893000 	 3.704100 
3.894000 	 3.713223 
3.895000 	 3.723323 
3.896000 	 3.732446 
3.897000 	 3.743850 
3.898000 	 3.753299 
3.899000 	 3.762422 
3.900000 	 3.771545 
3.901000 	 3.781320 
3.902000 	 3.792072 
3.903000 	 3.800543 
3.904000 	 3.810644 
3.905000 	 3.819767 
3.906000 	 3.828890 
3.907000 	 3.838664 
3.908000 	 3.847136 
3.909000 	 3.857562 
3.910000 	 3.866033 
3.911000 	 3.874505 
3.912000 	 3.884605 
3.913000 	 3.892751 
3.914000 	 3.901874 
3.915000 	 3.910997 
3.916000 	 3.919468 
3.917000 	 3.928591 
3.918000 	 3.937063 
3.919000 	 3.945534 
3.920000 	 3.954005 
3.921000 	 3.963128 
3.922000 	 3.970622 
3.923000 	 3.979745 
3.924000 	 3.987239 
3.925000 	 3.996362 
3.926000 	 4.004508 
3.927000 	 4.012002 
3.928000 	 4.020147 
3.929000 	 4.027641 
3.930000 	 4.035787 
3.931000 	 4.042955 
3.932000 	 4.052078 
3.933000 	 4.060223 
3.934000 	 4.068043 
3.935000 	 4.074559 
3.936000 	 4.083357 
3.937000 	 4.090525 
3.938000 	 4.098019 
3.939000 	 4.104209 
3.940000 	 4.113984 
3.941000 	 4.119523 
3.942000 	 4.127343 
3.943000 	 4.133533 
3.944000 	 4.140701 
3.945000 	 4.148195 
3.946000 	 4.154712 
3.947000 	 4.160902 
3.948000 	 4.167093 
3.949000 	 4.176216 
3.950000 	 4.182407 
3.951000 	 4.188597 
3.952000 	 4.194462 
3.953000 	 4.201956 
3.954000 	 4.208147 
3.955000 	 4.214989 
3.956000 	 4.219550 
3.957000 	 4.226393 
3.958000 	 4.233887 
3.959000 	 4.239100 
3.960000 	 4.244639 
3.961000 	 4.250829 
3.962000 	 4.257020 
3.963000 	 4.262885 
3.964000 	 4.269075 
3.965000 	 4.273637 
3.966000 	 4.279827 
3.967000 	 4.286344 
3.968000 	 4.290254 
3.969000 	 4.295793 
3.970000 	 4.301332 
3.971000 	 4.306545 
3.972000 	 4.311432 
3.973000 	 4.316320 
3.974000 	 4.322184 
3.975000 	 4.327397 
3.976000 	 4.330656 
3.977000 	 4.335543 
3.978000 	 4.340756 
3.979000 	 4.345318 
3.980000 	 4.350205 
3.981000 	 4.354441 
3.982000 	 4.358676 
3.983000 	 4.362912 
3.984000 	 4.368125 
3.985000 	 4.372361 
3.986000 	 4.374968 
3.987000 	 4.379203 
3.988000 	 4.383765 
3.989000 	 4.387349 
3.990000 	 4.391259 
3.991000 	 4.395168 
3.992000 	 4.399078 
3.993000 	 4.403640 
3.994000 	 4.406246 
3.995000 	 4.407876 
3.996000 	 4.412437 
3.997000 	 4.415369 
3.998000 	 4.419279 
3.999000 	 4.421560 
4.000000 	 4.426447 
4.001000 	 4.428402 
4.002000 	 4.431335 
4.003000 	 4.432964 
4.004000 	 4.437525 
4.005000 	 4.439480 
4.006000 	 4.442087 
4.007000 	 4.444042 
4.008000 	 4.447300 
4.009000 	 4.449907 
4.010000 	 4.452187 
4.011000 	 4.454142 
4.012000 	 4.455771 
4.013000 	 4.458378 
4.014000 	 4.460007 
4.015000 	 4.461962 
4.016000 	 4.463591 
4.017000 	 4.465546 
4.018000 	 4.467175 
4.019000 	 4.469130 
4.020000 	 4.470433 
4.021000 	 4.471737 
4.022000 	 4.473366 
4.023000 	 4.473040 
4.024000 	 4.474995 
4.025000 	 4.477276 
4.026000 	 4.477601 
4.027000 	 4.478905 
4.028000 	 4.479231 
4.029000 	 4.479882 
4.030000 	 4.481837 
4.031000 	 4.481186 
4.032000 	 4.482163 
4.033000 	 4.483140 
4.034000 	 4.483792 
4.035000 	 4.483466 
4.036000 	 4.483792 
4.037000 	 4.484118 
4.038000 	 4.483140 
4.039000 	 4.484118 
4.040000 	 4.482815 
4.041000 	 4.484444 
4.042000 	 4.483140 
4.043000 	 4.483792 
4.044000 	 4.482489 
4.045000 	 4.482163 
4.046000 	 4.482163 
4.047000 	 4.481511 
4.048000 	 4.481186 
4.049000 	 4.479556 
4.050000 	 4.479882 
4.051000 	 4.478253 
4.052000 	 4.477276 
4.053000 	 4.475647 
4.054000 	 4.474017 
4.055000 	 4.474017 
4.056000 	 4.471737 
4.057000 	 4.470759 
4.058000 	 4.469130 
4.059000 	 4.466198 
4.060000 	 4.466198 
4.061000 	 4.464569 
4.062000 	 4.462940 
4.063000 	 4.459030 
4.064000 	 4.459030 
4.065000 	 4.455771 
4.066000 	 4.454468 
4.067000 	 4.452187 
4.068000 	 4.450558 
4.069000 	 4.447300 
4.070000 	 4.445345 
4.071000 	 4.442413 
4.072000 	 4.440132 
4.073000 	 4.437525 
4.074000 	 4.435570 
4.075000 	 4.431661 
4.076000 	 4.427099 
4.077000 	 4.426773 
4.078000 	 4.422863 
4.079000 	 4.419931 
4.080000 	 4.415695 
4.081000 	 4.413740 
4.082000 	 4.409830 
4.083000 	 4.406246 
4.084000 	 4.402662 
4.085000 	 4.399730 
4.086000 	 4.396472 
4.087000 	 4.391259 
4.088000 	 4.388000 
4.089000 	 4.386045 
4.090000 	 4.381484 
4.091000 	 4.376271 
4.092000 	 4.372035 
4.093000 	 4.368451 
4.094000 	 4.363564 
4.095000 	 4.359002 
4.096000 	 4.355418 
4.097000 	 4.350531 
4.098000 	 4.346947 
4.099000 	 4.341734 
4.100000 	 4.336846 
4.101000 	 4.332611 
4.102000 	 4.328049 
4.103000 	 4.322836 
4.104000 	 4.317623 
4.105000 	 4.312410 
4.106000 	 4.307197 
4.107000 	 4.302961 
4.108000 	 4.296444 
4.109000 	 4.292209 
4.110000 	 4.285366 
4.111000 	 4.280805 
4.112000 	 4.274614 
4.113000 	 4.269727 
4.114000 	 4.264188 
4.115000 	 4.258323 
4.116000 	 4.251155 
4.117000 	 4.246268 
4.118000 	 4.240077 
4.119000 	 4.234864 
4.120000 	 4.227696 
4.121000 	 4.222157 
4.122000 	 4.215315 
4.123000 	 4.208147 
4.124000 	 4.203259 
4.125000 	 4.197069 
4.126000 	 4.189901 
4.127000 	 4.182407 
4.128000 	 4.176868 
4.129000 	 4.171003 
4.130000 	 4.163183 
4.131000 	 4.156341 
4.132000 	 4.149824 
4.133000 	 4.142331 
4.134000 	 4.135814 
4.135000 	 4.127994 
4.136000 	 4.121804 
4.137000 	 4.113984 
4.138000 	 4.106490 
4.139000 	 4.098345 
4.140000 	 4.090525 
4.141000 	 4.084334 
4.142000 	 4.076514 
4.143000 	 4.067717 
4.144000 	 4.060875 
4.145000 	 4.053381 
4.146000 	 4.045235 
4.147000 	 4.036764 
4.148000 	 4.029270 
4.149000 	 4.022102 
4.150000 	 4.013305 
4.151000 	 4.005485 
4.152000 	 3.997340 
4.153000 	 3.989846 
4.154000 	 3.981700 
4.155000 	 3.972577 
4.156000 	 3.963780 
4.157000 	 3.955634 
4.158000 	 3.946837 
4.159000 	 3.939017 
4.160000 	 3.929569 
4.161000 	 3.922075 
4.162000 	 3.911323 
4.163000 	 3.902851 
4.164000 	 3.895683 
4.165000 	 3.885908 
4.166000 	 3.876460 
4.167000 	 3.867662 
4.168000 	 3.858865 
4.169000 	 3.849742 
4.170000 	 3.839642 
4.171000 	 3.830845 
4.172000 	 3.822373 
4.173000 	 3.812598 
4.174000 	 3.801846 
4.175000 	 3.793049 
4.176000 	 3.784252 
4.177000 	 3.774477 
4.178000 	 3.764703 
4.179000 	 3.754602 
4.180000 	 3.744502 
4.181000 	 3.735379 
4.182000 	 3.724952 
4.183000 	 3.715829 
4.184000 	 3.706055 
4.185000 	 3.696280 
4.186000 	 3.686505 
4.187000 	 3.675427 
4.188000 	 3.666304 
4.189000 	 3.655878 
4.190000 	 3.646429 
4.191000 	 3.635025 
4.192000 	 3.624925 
4.193000 	 3.615150 
4.194000 	 3.603746 
4.195000 	 3.593646 
4.196000 	 3.583871 
4.197000 	 3.572142 
4.198000 	 3.562367 
4.199000 	 3.550963 
4.200000 	 3.540211 
4.201000 	 3.529785 
4.202000 	 3.520010 
4.203000 	 3.508281 
4.204000 	 3.497528 
4.205000 	 3.486451 
4.206000 	 3.476350 
4.207000 	 3.465272 
4.208000 	 3.454520 
4.209000 	 3.443116 
4.210000 	 3.431061 
4.211000 	 3.420960 
4.212000 	 3.409231 
4.213000 	 3.398479 
4.214000 	 3.386749 
4.215000 	 3.375997 
4.216000 	 3.364919 
4.217000 	 3.353515 
4.218000 	 3.342437 
4.219000 	 3.331033 
4.220000 	 3.319304 
4.221000 	 3.308552 
4.222000 	 3.296496 
4.223000 	 3.285418 
4.224000 	 3.273689 
4.225000 	 3.261959 
4.226000 	 3.250229 
4.227000 	 3.238500 
4.228000 	 3.227422 
4.229000 	 3.214715 
4.230000 	 3.203637 
4.231000 	 3.191907 
4.232000 	 3.180504 
4.233000 	 3.168448 
4.234000 	 3.156718 
4.235000 	 3.144989 
4.236000 	 3.132608 
4.237000 	 3.120878 
4.238000 	 3.108497 
4.239000 	 3.097093 
4.240000 	 3.084712 
4.241000 	 3.073308 
4.242000 	 3.060275 
4.243000 	 3.048871 
4.244000 	 3.036490 
4.245000 	 3.025738 
4.246000 	 3.013031 
4.247000 	 3.000975 
4.248000 	 2.988268 
4.249000 	 2.975887 
4.250000 	 2.964158 
4.251000 	 2.952102 
4.252000 	 2.940373 
4.253000 	 2.927014 
4.254000 	 2.915284 
4.255000 	 2.902577 
4.256000 	 2.890848 
4.257000 	 2.878466 
4.258000 	 2.865759 
4.259000 	 2.853704 
4.260000 	 2.841323 
4.261000 	 2.828941 
4.262000 	 2.815909 
4.263000 	 2.804179 
4.264000 	 2.791146 
4.265000 	 2.779416 
4.266000 	 2.767361 
4.267000 	 2.754654 
4.268000 	 2.741947 
4.269000 	 2.729566 
4.270000 	 2.716859 
4.271000 	 2.704803 
4.272000 	 2.692096 
4.273000 	 2.679063 
4.274000 	 2.666682 
4.275000 	 2.654301 
4.276000 	 2.642245 
4.277000 	 2.629212 
4.278000 	 2.616505 
4.279000 	 2.604450 
4.280000 	 2.591417 
4.281000 	 2.578384 
4.282000 	 2.566980 
4.283000 	 2.553947 
4.284000 	 2.541240 
4.285000 	 2.529185 
4.286000 	 2.516152 
4.287000 	 2.504097 
4.288000 	 2.491715 
4.289000 	 2.479660 
4.290000 	 2.465650 
4.291000 	 2.452943 
4.292000 	 2.440561 
4.293000 	 2.428832 
4.294000 	 2.415147 
4.295000 	 2.403418 
4.296000 	 2.389407 
4.297000 	 2.378655 
4.298000 	 2.366274 
